campus_id,year,category,geography,federal_count,current_report_count,comparison,current_pdf_page,federal_source_file,federal_source_row,federal_source_column
198419003,2024,domestic_violence,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampusvawa222324.xls,4619,DOMEST24
198419003,2022,domestic_violence,publicproperty,0,0,numeric_agreement,43,Publicpropertyvawa222324.xls,4619,DOMEST22
198419003,2023,domestic_violence,publicproperty,0,0,numeric_agreement,43,Publicpropertyvawa222324.xls,4619,DOMEST23
198419003,2024,domestic_violence,publicproperty,0,0,numeric_agreement,43,Publicpropertyvawa222324.xls,4619,DOMEST24
198419003,2022,dating_violence,oncampus,0,0,numeric_agreement,43,Oncampusvawa222324.xls,4619,DATING22
198419003,2023,dating_violence,oncampus,0,0,numeric_agreement,43,Oncampusvawa222324.xls,4619,DATING23
198419003,2024,dating_violence,oncampus,0,0,numeric_agreement,43,Oncampusvawa222324.xls,4619,DATING24
198419003,2022,dating_violence,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallvawa222324.xls,4619,DATING22
198419003,2023,dating_violence,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallvawa222324.xls,4619,DATING23
198419003,2024,dating_violence,residential,,0,federal_blank_current_report_explicit_zero,43,Residencehallvawa222324.xls,4619,DATING24
198419003,2022,dating_violence,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampusvawa222324.xls,4619,DATING22
198419003,2023,dating_violence,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampusvawa222324.xls,4619,DATING23
198419003,2024,dating_violence,noncampus,,0,federal_blank_current_report_explicit_zero,43,Noncampusvawa222324.xls,4619,DATING24
198419003,2022,dating_violence,publicproperty,0,0,numeric_agreement,43,Publicpropertyvawa222324.xls,4619,DATING22
198419003,2023,dating_violence,publicproperty,0,0,numeric_agreement,43,Publicpropertyvawa222324.xls,4619,DATING23
198419003,2024,dating_violence,publicproperty,0,0,numeric_agreement,43,Publicpropertyvawa222324.xls,4619,DATING24
