unitid,institution,cohort,period,measure,category,geography,denominator_basis,reported_count,population_sum,years,rate_per_1000,rate_status,collection_year,interpretation
236948,Washington Seattle,public,2024,housingEnrollment,rape,residential,enrollment,3,56997,1,0.05263434917627244,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2022,residents,rape,residential,residents,10,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2023,residents,rape,residential,residents,1,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2024,residents,rape,residential,residents,3,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2022,enrollment,fondling,oncampus,enrollment,17,52319,1,0.32492975783176287,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2023,enrollment,fondling,oncampus,enrollment,5,55620,1,0.08989572096368213,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2024,enrollment,fondling,oncampus,enrollment,14,56997,1,0.2456269628226047,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2022,housingEnrollment,fondling,residential,enrollment,2,52319,1,0.038227030333148566,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2023,housingEnrollment,fondling,residential,enrollment,1,55620,1,0.017979144192736426,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2024,housingEnrollment,fondling,residential,enrollment,1,56997,1,0.01754478305875748,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2022,residents,fondling,residential,residents,2,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2023,residents,fondling,residential,residents,1,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2024,residents,fondling,residential,residents,1,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2022,enrollment,incest,oncampus,enrollment,0,52319,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2023,enrollment,incest,oncampus,enrollment,0,55620,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2024,enrollment,incest,oncampus,enrollment,0,56997,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2022,housingEnrollment,incest,residential,enrollment,0,52319,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2023,housingEnrollment,incest,residential,enrollment,0,55620,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2024,housingEnrollment,incest,residential,enrollment,0,56997,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2022,residents,incest,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2023,residents,incest,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2024,residents,incest,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2022,enrollment,statutory_rape,oncampus,enrollment,0,52319,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2023,enrollment,statutory_rape,oncampus,enrollment,0,55620,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2024,enrollment,statutory_rape,oncampus,enrollment,0,56997,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2022,housingEnrollment,statutory_rape,residential,enrollment,0,52319,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2023,housingEnrollment,statutory_rape,residential,enrollment,0,55620,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2024,housingEnrollment,statutory_rape,residential,enrollment,0,56997,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2022,residents,statutory_rape,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2023,residents,statutory_rape,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2024,residents,statutory_rape,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2022,enrollment,murder,oncampus,enrollment,0,52319,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2023,enrollment,murder,oncampus,enrollment,0,55620,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2024,enrollment,murder,oncampus,enrollment,0,56997,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2022,housingEnrollment,murder,residential,enrollment,0,52319,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2023,housingEnrollment,murder,residential,enrollment,0,55620,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2024,housingEnrollment,murder,residential,enrollment,0,56997,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2022,residents,murder,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2023,residents,murder,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2024,residents,murder,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
236948,Washington Seattle,public,2022,enrollment,negligent_manslaughter,oncampus,enrollment,0,52319,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2023,enrollment,negligent_manslaughter,oncampus,enrollment,0,55620,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2024,enrollment,negligent_manslaughter,oncampus,enrollment,0,56997,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
236948,Washington Seattle,public,2022,housingEnrollment,negligent_manslaughter,residential,enrollment,0,52319,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
