station,date,temp_high_f,baseline_p90_f,baseline_p95_f,exceeds_p90,three_consecutive_days_p90,exceeds_p95,three_consecutive_days_p95
USC00041424,2022-09-26,100.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2022-09-27,98.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2022-09-28,98.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2022-09-29,96.08,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2022-09-30,87.08,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2022-10-01,87.98,100.04,102.02,,,,
USC00041424,2022-10-02,84.02,100.04,102.02,,,,
USC00041424,2022-10-03,89.96,100.04,102.02,,,,
USC00041424,2022-10-04,91.94,100.04,102.02,,,,
USC00041424,2022-10-05,93.92,100.04,102.02,,,,
USC00041424,2022-10-06,91.04,100.04,102.02,,,,
USC00041424,2022-10-07,87.08,100.04,102.02,,,,
USC00041424,2022-10-08,86.0,100.04,102.02,,,,
USC00041424,2022-10-09,86.0,100.04,102.02,,,,
USC00041424,2022-10-10,89.96,100.04,102.02,,,,
USC00041424,2022-10-11,84.02,100.04,102.02,,,,
USC00041424,2022-10-12,84.02,100.04,102.02,,,,
USC00041424,2022-10-13,86.0,100.04,102.02,,,,
USC00041424,2022-10-14,82.04,100.04,102.02,,,,
USC00041424,2022-10-15,75.02,100.04,102.02,,,,
USC00041424,2022-10-16,77.0,100.04,102.02,,,,
USC00041424,2022-10-17,80.96,100.04,102.02,,,,
USC00041424,2022-10-18,80.06,100.04,102.02,,,,
USC00041424,2022-10-19,80.96,100.04,102.02,,,,
USC00041424,2022-10-20,84.02,100.04,102.02,,,,
USC00041424,2022-10-21,84.92,100.04,102.02,,,,
USC00041424,2022-10-22,80.06,100.04,102.02,,,,
USC00041424,2022-10-23,66.92,100.04,102.02,,,,
USC00041424,2022-10-24,64.94,100.04,102.02,,,,
USC00041424,2022-10-25,80.06,100.04,102.02,,,,
USC00041424,2022-10-26,75.92,100.04,102.02,,,,
USC00041424,2022-10-27,71.96,100.04,102.02,,,,
USC00041424,2022-10-28,75.92,100.04,102.02,,,,
USC00041424,2022-10-29,78.08,100.04,102.02,,,,
USC00041424,2022-10-30,78.98,100.04,102.02,,,,
USC00041424,2022-10-31,80.96,100.04,102.02,,,,
USC00041424,2022-11-01,78.98,100.04,102.02,,,,
USC00041424,2022-11-02,68.0,100.04,102.02,,,,
USC00041424,2022-11-03,57.92,100.04,102.02,,,,
USC00041424,2022-11-04,66.02,100.04,102.02,,,,
USC00041424,2022-11-05,73.94,100.04,102.02,,,,
USC00041424,2022-11-06,80.96,100.04,102.02,,,,
USC00041424,2022-11-07,64.94,100.04,102.02,,,,
USC00041424,2022-11-08,66.02,100.04,102.02,,,,
USC00041424,2022-11-09,57.02,100.04,102.02,,,,
USC00041424,2022-11-10,60.98,100.04,102.02,,,,
USC00041424,2022-11-11,62.06,100.04,102.02,,,,
USC00041424,2022-11-12,68.0,100.04,102.02,,,,
USC00041424,2022-11-13,62.06,100.04,102.02,,,,
USC00041424,2022-11-14,64.04,100.04,102.02,,,,
USC00041424,2022-11-15,62.06,100.04,102.02,,,,
USC00041424,2022-11-16,59.0,100.04,102.02,,,,
USC00041424,2022-11-17,62.06,100.04,102.02,,,,
USC00041424,2022-11-18,71.96,100.04,102.02,,,,
USC00041424,2022-11-19,64.94,100.04,102.02,,,,
USC00041424,2022-11-20,64.04,100.04,102.02,,,,
USC00041424,2022-11-21,68.0,100.04,102.02,,,,
USC00041424,2022-11-22,69.98,100.04,102.02,,,,
USC00041424,2022-11-23,71.06,100.04,102.02,,,,
USC00041424,2022-11-24,62.96,100.04,102.02,,,,
USC00041424,2022-11-25,64.94,100.04,102.02,,,,
USC00041424,2022-11-26,69.08,100.04,102.02,,,,
USC00041424,2022-11-27,75.02,100.04,102.02,,,,
USC00041424,2022-11-28,69.08,100.04,102.02,,,,
USC00041424,2022-11-29,62.06,100.04,102.02,,,,
USC00041424,2022-11-30,64.94,100.04,102.02,,,,
USC00041424,2022-12-01,57.02,100.04,102.02,,,,
USC00041424,2022-12-02,69.08,100.04,102.02,,,,
USC00041424,2022-12-03,69.08,100.04,102.02,,,,
USC00041424,2022-12-04,69.98,100.04,102.02,,,,
USC00041424,2022-12-05,64.04,100.04,102.02,,,,
USC00041424,2022-12-06,57.02,100.04,102.02,,,,
USC00041424,2022-12-07,55.94,100.04,102.02,,,,
USC00041424,2022-12-08,62.06,100.04,102.02,,,,
USC00041424,2022-12-09,62.96,100.04,102.02,,,,
USC00041424,2022-12-10,64.04,100.04,102.02,,,,
USC00041424,2022-12-11,57.92,100.04,102.02,,,,
USC00041424,2022-12-12,48.92,100.04,102.02,,,,
USC00041424,2022-12-13,50.0,100.04,102.02,,,,
USC00041424,2022-12-14,57.02,100.04,102.02,,,,
USC00041424,2022-12-15,60.08,100.04,102.02,,,,
USC00041424,2022-12-16,57.92,100.04,102.02,,,,
USC00041424,2022-12-17,57.02,100.04,102.02,,,,
USC00041424,2022-12-18,62.96,100.04,102.02,,,,
USC00041424,2022-12-19,62.96,100.04,102.02,,,,
USC00041424,2022-12-20,68.0,100.04,102.02,,,,
USC00041424,2022-12-21,66.92,100.04,102.02,,,,
USC00041424,2022-12-22,73.04,100.04,102.02,,,,
USC00041424,2022-12-23,71.96,100.04,102.02,,,,
USC00041424,2022-12-24,71.96,100.04,102.02,,,,
USC00041424,2022-12-25,75.02,100.04,102.02,,,,
USC00041424,2022-12-26,78.08,100.04,102.02,,,,
USC00041424,2022-12-27,73.94,100.04,102.02,,,,
USC00041424,2022-12-28,62.96,100.04,102.02,,,,
USC00041424,2022-12-29,57.02,100.04,102.02,,,,
USC00041424,2022-12-30,57.02,100.04,102.02,,,,
USC00041424,2022-12-31,60.08,100.04,102.02,,,,
USC00041424,2023-01-01,53.96,100.04,102.02,,,,
USC00041424,2023-01-02,50.0,100.04,102.02,,,,
USC00041424,2023-01-03,51.08,100.04,102.02,,,,
USC00041424,2023-01-04,64.94,100.04,102.02,,,,
USC00041424,2023-01-05,62.96,100.04,102.02,,,,
USC00041424,2023-01-06,66.92,100.04,102.02,,,,
USC00041424,2023-01-07,69.98,100.04,102.02,,,,
USC00041424,2023-01-08,68.0,100.04,102.02,,,,
USC00041424,2023-01-09,66.02,100.04,102.02,,,,
USC00041424,2023-01-10,66.02,100.04,102.02,,,,
USC00041424,2023-01-11,60.98,100.04,102.02,,,,
USC00041424,2023-01-12,62.06,100.04,102.02,,,,
USC00041424,2023-01-13,69.98,100.04,102.02,,,,
USC00041424,2023-01-14,69.08,100.04,102.02,,,,
USC00041424,2023-01-15,64.04,100.04,102.02,,,,
USC00041424,2023-01-16,62.06,100.04,102.02,,,,
USC00041424,2023-01-17,48.02,100.04,102.02,,,,
USC00041424,2023-01-18,55.04,100.04,102.02,,,,
USC00041424,2023-01-19,55.94,100.04,102.02,,,,
USC00041424,2023-01-20,53.06,100.04,102.02,,,,
USC00041424,2023-01-21,55.94,100.04,102.02,,,,
USC00041424,2023-01-22,55.94,100.04,102.02,,,,
USC00041424,2023-01-23,53.96,100.04,102.02,,,,
USC00041424,2023-01-24,64.94,100.04,102.02,,,,
USC00041424,2023-01-25,62.06,100.04,102.02,,,,
USC00041424,2023-01-26,57.92,100.04,102.02,,,,
USC00041424,2023-01-27,60.08,100.04,102.02,,,,
USC00041424,2023-01-28,64.94,100.04,102.02,,,,
USC00041424,2023-01-29,66.02,100.04,102.02,,,,
USC00041424,2023-01-30,51.98,100.04,102.02,,,,
USC00041424,2023-01-31,51.98,100.04,102.02,,,,
USC00041424,2023-02-01,60.08,100.04,102.02,,,,
USC00041424,2023-02-02,62.06,100.04,102.02,,,,
USC00041424,2023-02-03,64.94,100.04,102.02,,,,
USC00041424,2023-02-04,75.92,100.04,102.02,,,,
USC00041424,2023-02-05,64.94,100.04,102.02,,,,
USC00041424,2023-02-06,62.96,100.04,102.02,,,,
USC00041424,2023-02-07,60.98,100.04,102.02,,,,
USC00041424,2023-02-08,62.96,100.04,102.02,,,,
USC00041424,2023-02-09,64.94,100.04,102.02,,,,
USC00041424,2023-02-10,62.06,100.04,102.02,,,,
USC00041424,2023-02-11,60.98,100.04,102.02,,,,
USC00041424,2023-02-12,53.96,100.04,102.02,,,,
USC00041424,2023-02-13,53.96,100.04,102.02,,,,
USC00041424,2023-02-14,53.06,100.04,102.02,,,,
USC00041424,2023-02-15,50.0,100.04,102.02,,,,
USC00041424,2023-02-16,50.0,100.04,102.02,,,,
USC00041424,2023-02-17,53.96,100.04,102.02,,,,
USC00041424,2023-02-18,62.06,100.04,102.02,,,,
USC00041424,2023-02-19,64.04,100.04,102.02,,,,
USC00041424,2023-02-20,69.98,100.04,102.02,,,,
USC00041424,2023-02-21,69.98,100.04,102.02,,,,
USC00041424,2023-02-22,57.02,100.04,102.02,,,,
USC00041424,2023-02-23,42.98,100.04,102.02,,,,
USC00041424,2023-02-24,57.02,100.04,102.02,,,,
USC00041424,2023-02-25,55.04,100.04,102.02,,,,
USC00041424,2023-02-26,48.02,100.04,102.02,,,,
USC00041424,2023-02-27,55.04,100.04,102.02,,,,
USC00041424,2023-02-28,51.98,100.04,102.02,,,,
USC00041424,2023-03-01,53.06,100.04,102.02,,,,
USC00041424,2023-03-02,55.04,100.04,102.02,,,,
USC00041424,2023-03-03,60.08,100.04,102.02,,,,
USC00041424,2023-03-04,55.94,100.04,102.02,,,,
USC00041424,2023-03-05,53.96,100.04,102.02,,,,
USC00041424,2023-03-06,57.02,100.04,102.02,,,,
USC00041424,2023-03-07,60.08,100.04,102.02,,,,
USC00041424,2023-03-08,59.0,100.04,102.02,,,,
USC00041424,2023-03-09,71.96,100.04,102.02,,,,
USC00041424,2023-03-10,68.0,100.04,102.02,,,,
USC00041424,2023-03-11,62.96,100.04,102.02,,,,
USC00041424,2023-03-12,66.92,100.04,102.02,,,,
USC00041424,2023-03-13,68.0,100.04,102.02,,,,
USC00041424,2023-03-14,66.92,100.04,102.02,,,,
USC00041424,2023-03-15,62.06,100.04,102.02,,,,
USC00041424,2023-03-16,60.08,100.04,102.02,,,,
USC00041424,2023-03-17,64.94,100.04,102.02,,,,
USC00041424,2023-03-18,64.94,100.04,102.02,,,,
USC00041424,2023-03-19,66.02,100.04,102.02,,,,
USC00041424,2023-03-20,62.96,100.04,102.02,,,,
USC00041424,2023-03-21,53.96,100.04,102.02,,,,
USC00041424,2023-03-22,53.96,100.04,102.02,,,,
USC00041424,2023-03-23,51.08,100.04,102.02,,,,
USC00041424,2023-03-24,57.92,100.04,102.02,,,,
USC00041424,2023-03-25,62.96,100.04,102.02,,,,
USC00041424,2023-03-26,62.06,100.04,102.02,,,,
USC00041424,2023-03-27,60.08,100.04,102.02,,,,
USC00041424,2023-03-28,66.92,100.04,102.02,,,,
USC00041424,2023-03-29,57.92,100.04,102.02,,,,
USC00041424,2023-03-30,51.08,100.04,102.02,,,,
USC00041424,2023-03-31,64.04,100.04,102.02,,,,
USC00041424,2023-04-01,68.0,100.04,102.02,,,,
USC00041424,2023-04-02,68.0,100.04,102.02,,,,
USC00041424,2023-04-03,64.04,100.04,102.02,,,,
USC00041424,2023-04-04,55.94,100.04,102.02,,,,
USC00041424,2023-04-05,62.06,100.04,102.02,,,,
USC00041424,2023-04-06,66.02,100.04,102.02,,,,
USC00041424,2023-04-07,71.06,100.04,102.02,,,,
USC00041424,2023-04-08,73.04,100.04,102.02,,,,
USC00041424,2023-04-09,78.98,100.04,102.02,,,,
USC00041424,2023-04-10,86.0,100.04,102.02,,,,
USC00041424,2023-04-11,84.02,100.04,102.02,,,,
USC00041424,2023-04-12,75.02,100.04,102.02,,,,
USC00041424,2023-04-13,73.94,100.04,102.02,,,,
USC00041424,2023-04-14,60.98,100.04,102.02,,,,
USC00041424,2023-04-15,75.02,100.04,102.02,,,,
USC00041424,2023-04-16,78.08,100.04,102.02,,,,
USC00041424,2023-04-17,71.96,100.04,102.02,,,,
USC00041424,2023-04-18,68.0,100.04,102.02,,,,
USC00041424,2023-04-19,69.08,100.04,102.02,,,,
USC00041424,2023-04-20,75.02,100.04,102.02,,,,
USC00041424,2023-04-21,82.94,100.04,102.02,,,,
USC00041424,2023-04-22,87.08,100.04,102.02,,,,
USC00041424,2023-04-23,86.0,100.04,102.02,,,,
USC00041424,2023-04-24,78.98,100.04,102.02,,,,
USC00041424,2023-04-25,73.94,100.04,102.02,,,,
USC00041424,2023-04-26,82.04,100.04,102.02,,,,
USC00041424,2023-04-27,87.08,100.04,102.02,,,,
USC00041424,2023-04-28,87.08,100.04,102.02,,,,
USC00041424,2023-04-29,89.96,100.04,102.02,,,,
USC00041424,2023-04-30,80.06,100.04,102.02,,,,
USC00041424,2023-05-01,53.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-02,71.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-03,64.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-04,64.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-05,62.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-06,69.98,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-07,71.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-08,75.02,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-09,73.94,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-10,66.02,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-11,73.94,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-12,82.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-13,89.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-14,89.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-15,89.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-16,89.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-17,91.94,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-18,87.08,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-19,82.94,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-20,87.08,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-21,87.98,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-22,84.92,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-23,80.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-24,75.92,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-25,73.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-26,71.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-27,77.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-28,77.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-29,75.02,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-30,71.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-05-31,66.92,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-01,69.08,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-02,78.08,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-03,82.94,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-04,82.94,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-05,80.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-06,69.98,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-07,71.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-08,77.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-09,78.08,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-10,77.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-11,68.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-12,71.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-13,80.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-14,80.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-15,80.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-16,84.02,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-17,91.94,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-18,89.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-19,78.98,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-20,84.92,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-21,86.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-22,84.92,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-23,80.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-24,84.92,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-25,84.92,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-26,87.08,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-27,89.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-28,89.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-29,89.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-06-30,100.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-01,102.92,100.04,102.02,1.0,1.0,1.0,0.0
USC00041424,2023-07-02,100.94,100.04,102.02,1.0,1.0,0.0,0.0
USC00041424,2023-07-03,102.02,100.04,102.02,1.0,1.0,0.0,0.0
USC00041424,2023-07-04,98.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-05,93.02,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-06,91.94,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-07,89.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-08,89.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-09,91.94,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-10,96.98,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-11,96.98,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-12,96.98,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-13,96.98,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-14,98.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-15,105.98,100.04,102.02,1.0,0.0,1.0,0.0
USC00041424,2023-07-16,105.08,100.04,102.02,1.0,0.0,1.0,0.0
USC00041424,2023-07-17,100.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-18,100.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-19,102.02,100.04,102.02,1.0,1.0,0.0,0.0
USC00041424,2023-07-20,104.0,100.04,102.02,1.0,1.0,1.0,0.0
USC00041424,2023-07-21,102.02,100.04,102.02,1.0,1.0,0.0,0.0
USC00041424,2023-07-22,100.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-23,93.92,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-07-24,102.92,100.04,102.02,1.0,1.0,1.0,1.0
USC00041424,2023-07-25,105.98,100.04,102.02,1.0,1.0,1.0,1.0
USC00041424,2023-07-26,105.08,100.04,102.02,1.0,1.0,1.0,1.0
USC00041424,2023-07-27,105.08,100.04,102.02,1.0,1.0,1.0,1.0
USC00041424,2023-07-28,102.02,100.04,102.02,1.0,1.0,0.0,0.0
USC00041424,2023-07-29,102.92,100.04,102.02,1.0,1.0,1.0,0.0
USC00041424,2023-07-30,102.02,100.04,102.02,1.0,1.0,0.0,0.0
USC00041424,2023-07-31,98.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-01,98.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-02,96.98,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-03,95.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-04,93.02,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-05,102.02,100.04,102.02,1.0,0.0,0.0,0.0
USC00041424,2023-08-06,102.02,100.04,102.02,1.0,0.0,0.0,0.0
USC00041424,2023-08-07,96.98,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-08,93.92,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-09,91.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-10,89.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-11,86.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-12,89.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-13,95.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-14,98.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-15,102.92,100.04,102.02,1.0,0.0,1.0,0.0
USC00041424,2023-08-16,100.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-17,102.92,100.04,102.02,1.0,0.0,1.0,0.0
USC00041424,2023-08-18,102.02,100.04,102.02,1.0,0.0,0.0,0.0
USC00041424,2023-08-19,96.08,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-20,78.08,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-21,75.92,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-22,89.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-23,95.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-24,93.02,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-25,98.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-26,100.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-08-27,102.92,100.04,102.02,1.0,1.0,1.0,1.0
USC00041424,2023-08-28,105.98,100.04,102.02,1.0,1.0,1.0,1.0
USC00041424,2023-08-29,105.98,100.04,102.02,1.0,1.0,1.0,1.0
USC00041424,2023-08-30,105.08,100.04,102.02,1.0,1.0,1.0,1.0
USC00041424,2023-08-31,98.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-01,95.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-02,89.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-03,86.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-04,80.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-05,80.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-06,91.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-07,96.98,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-08,98.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-09,102.02,100.04,102.02,1.0,0.0,0.0,0.0
USC00041424,2023-09-10,102.92,100.04,102.02,1.0,0.0,1.0,0.0
USC00041424,2023-09-11,95.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-12,89.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-13,86.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-14,86.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-15,84.02,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-16,82.94,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-17,82.94,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-18,77.0,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-19,80.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-20,84.92,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-21,78.08,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-22,82.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-23,84.92,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-24,91.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-25,89.96,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-26,91.94,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-27,96.98,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-28,91.04,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-29,89.06,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-09-30,78.98,100.04,102.02,0.0,0.0,0.0,0.0
USC00041424,2023-10-01,66.92,100.04,102.02,,,,
USC00041424,2023-10-02,75.02,100.04,102.02,,,,
USC00041424,2023-10-03,87.08,100.04,102.02,,,,
USC00041424,2023-10-04,84.92,100.04,102.02,,,,
USC00041424,2023-10-05,89.06,100.04,102.02,,,,
USC00041424,2023-10-06,91.94,100.04,102.02,,,,
USC00041424,2023-10-07,98.96,100.04,102.02,,,,
USC00041424,2023-10-08,96.98,100.04,102.02,,,,
USC00041424,2023-10-09,98.06,100.04,102.02,,,,
USC00041424,2023-10-10,89.96,100.04,102.02,,,,
USC00041424,2023-10-11,82.94,100.04,102.02,,,,
USC00041424,2023-10-12,78.98,100.04,102.02,,,,
USC00041424,2023-10-13,84.02,100.04,102.02,,,,
USC00041424,2023-10-14,84.92,100.04,102.02,,,,
USC00041424,2023-10-15,89.96,100.04,102.02,,,,
USC00041424,2023-10-16,96.08,100.04,102.02,,,,
USC00041424,2023-10-17,96.98,100.04,102.02,,,,
USC00041424,2023-10-18,93.02,100.04,102.02,,,,
USC00041424,2023-10-19,98.06,100.04,102.02,,,,
USC00041424,2023-10-20,98.06,100.04,102.02,,,,
USC00041424,2023-10-21,93.92,100.04,102.02,,,,
USC00041424,2023-10-22,86.0,100.04,102.02,,,,
USC00041424,2023-10-23,75.92,100.04,102.02,,,,
USC00041424,2023-10-24,77.0,100.04,102.02,,,,
USC00041424,2023-10-25,73.94,100.04,102.02,,,,
USC00041424,2023-10-26,75.92,100.04,102.02,,,,
USC00041424,2023-10-27,78.08,100.04,102.02,,,,
USC00041424,2023-10-28,75.92,100.04,102.02,,,,
USC00041424,2023-10-29,71.06,100.04,102.02,,,,
USC00041424,2023-10-30,69.98,100.04,102.02,,,,
USC00041424,2023-10-31,71.96,100.04,102.02,,,,
USC00041424,2023-11-01,78.08,100.04,102.02,,,,
USC00041424,2023-11-02,78.98,100.04,102.02,,,,
USC00041424,2023-11-03,80.96,100.04,102.02,,,,
USC00041424,2023-11-04,87.98,100.04,102.02,,,,
USC00041424,2023-11-05,89.06,100.04,102.02,,,,
USC00041424,2023-11-06,84.92,100.04,102.02,,,,
USC00041424,2023-11-07,78.98,100.04,102.02,,,,
USC00041424,2023-11-08,68.0,100.04,102.02,,,,
USC00041424,2023-11-09,68.0,100.04,102.02,,,,
USC00041424,2023-11-10,71.96,100.04,102.02,,,,
USC00041424,2023-11-11,73.04,100.04,102.02,,,,
USC00041424,2023-11-12,75.02,100.04,102.02,,,,
USC00041424,2023-11-13,,100.04,102.02,,,,
USC00041424,2023-11-14,82.04,100.04,102.02,,,,
