date,group_type,crime_against,source_rows,distinct_nibrs_offense_ids,distinct_case_numbers
2020-11-12,A,SO,48,48,39
2020-11-12,B,,48,48,48
2020-11-12,B,SO,14,14,13
2020-11-13,A,PE,27,27,26
2020-11-13,A,PR,110,110,107
2020-11-13,A,SO,36,36,27
2020-11-13,B,,40,40,40
2020-11-13,B,SO,24,24,23
2020-11-14,A,PE,29,29,28
2020-11-14,A,PR,97,97,95
2020-11-14,A,SO,26,26,20
2020-11-14,B,,49,49,49
2020-11-14,B,SO,11,11,11
2020-11-15,A,PE,35,35,34
2020-11-15,A,PR,101,101,95
2020-11-15,A,SO,34,34,23
2020-11-15,B,,32,32,32
2020-11-15,B,SO,11,11,11
2020-11-16,A,PE,34,34,31
2020-11-16,A,PR,109,109,107
2020-11-16,A,SO,37,37,25
2020-11-16,B,,52,52,52
2020-11-16,B,SO,16,16,16
2020-11-17,A,PE,33,33,30
2020-11-17,A,PR,124,124,114
2020-11-17,A,SO,31,31,22
2020-11-17,B,,55,55,55
2020-11-17,B,SO,10,10,10
2020-11-18,A,PE,23,23,23
2020-11-18,A,PR,102,102,101
2020-11-18,A,SO,41,41,34
2020-11-18,B,,41,41,41
2020-11-18,B,SO,8,8,8
2020-11-19,A,PE,32,32,30
2020-11-19,A,PR,136,136,131
2020-11-19,A,SO,50,50,38
2020-11-19,B,,39,39,39
2020-11-19,B,SO,10,10,10
2020-11-20,A,PE,32,32,30
2020-11-20,A,PR,123,123,118
2020-11-20,A,SO,33,33,27
2020-11-20,B,,59,59,59
2020-11-20,B,SO,19,19,19
2020-11-21,A,PE,44,44,40
2020-11-21,A,PR,119,119,110
2020-11-21,A,SO,41,41,34
2020-11-21,B,,51,51,51
2020-11-21,B,SO,23,23,23
2020-11-22,A,PE,31,31,27
2020-11-22,A,PR,104,104,97
2020-11-22,A,SO,21,21,17
2020-11-22,B,,27,27,27
2020-11-22,B,SO,8,8,8
2020-11-23,A,PE,26,26,26
2020-11-23,A,PR,112,112,104
2020-11-23,A,SO,29,29,23
2020-11-23,B,,52,52,52
2020-11-23,B,SO,5,5,5
2020-11-24,A,PE,31,31,26
2020-11-24,A,PR,114,114,107
2020-11-24,A,SO,40,40,30
2020-11-24,B,,51,51,51
2020-11-24,B,SO,12,12,11
2020-11-25,A,PE,33,33,31
2020-11-25,A,PR,111,111,107
2020-11-25,A,SO,21,21,18
2020-11-25,B,,45,45,45
2020-11-25,B,SO,11,11,11
2020-11-26,A,PE,42,42,33
2020-11-26,A,PR,89,89,88
2020-11-26,A,SO,15,15,12
2020-11-26,B,,35,35,35
2020-11-26,B,SO,9,9,9
2020-11-27,A,PE,22,22,21
2020-11-27,A,PR,127,127,119
2020-11-27,A,SO,16,16,14
2020-11-27,B,,29,29,29
2020-11-27,B,SO,11,11,11
2020-11-28,A,PE,27,27,25
2020-11-28,A,PR,112,112,109
2020-11-28,A,SO,28,28,20
2020-11-28,B,,28,28,28
2020-11-28,B,SO,14,14,14
2020-11-29,A,PE,25,25,22
2020-11-29,A,PR,84,84,80
2020-11-29,A,SO,32,32,26
2020-11-29,B,,31,31,31
2020-11-29,B,SO,10,10,10
2020-11-30,A,PE,32,32,31
2020-11-30,A,PR,100,100,96
2020-11-30,A,SO,46,46,39
2020-11-30,B,,53,53,53
2020-11-30,B,SO,8,8,8
2020-12-01,A,PE,37,37,34
2020-12-01,A,PR,153,153,146
2020-12-01,A,SO,31,31,23
2020-12-01,B,,41,41,41
2020-12-01,B,SO,6,6,6
2020-12-02,A,PE,26,26,25
2020-12-02,A,PR,107,107,102
2020-12-02,A,SO,42,42,32
2020-12-02,B,,48,48,48
2020-12-02,B,SO,19,19,17
2020-12-03,A,PE,38,38,34
2020-12-03,A,PR,115,115,112
2020-12-03,A,SO,43,43,34
2020-12-03,B,,54,54,54
2020-12-03,B,SO,15,15,14
2020-12-04,A,PE,28,28,24
2020-12-04,A,PR,113,113,105
2020-12-04,A,SO,26,26,22
2020-12-04,B,,50,50,50
2020-12-04,B,SO,19,19,19
2020-12-05,A,PE,44,44,36
2020-12-05,A,PR,142,142,131
2020-12-05,A,SO,25,25,17
2020-12-05,B,,45,45,45
2020-12-05,B,SO,12,12,12
2020-12-06,A,PE,27,27,25
2020-12-06,A,PR,103,103,97
2020-12-06,A,SO,24,24,16
2020-12-06,B,,36,36,36
2020-12-06,B,SO,11,11,11
2020-12-07,A,PE,24,24,23
2020-12-07,A,PR,130,130,124
2020-12-07,A,SO,15,15,13
2020-12-07,B,,33,33,33
2020-12-07,B,SO,6,6,6
2020-12-08,A,PE,32,32,28
2020-12-08,A,PR,116,116,111
2020-12-08,A,SO,30,30,22
2020-12-08,B,,49,49,49
2020-12-08,B,SO,6,6,6
2020-12-09,A,PE,21,21,20
2020-12-09,A,PR,116,116,111
2020-12-09,A,SO,20,20,15
2020-12-09,B,,45,45,45
2020-12-09,B,SO,7,7,7
2020-12-10,A,PE,32,32,27
2020-12-10,A,PR,117,117,113
2020-12-10,A,SO,32,32,26
2020-12-10,B,,64,64,64
2020-12-10,B,SO,10,10,10
2020-12-11,A,PE,33,33,30
2020-12-11,A,PR,123,123,115
2020-12-11,A,SO,25,25,20
2020-12-11,B,,36,36,36
2020-12-11,B,SO,14,14,14
2020-12-12,A,PE,60,60,42
2020-12-12,A,PR,105,105,96
2020-12-12,A,SO,21,21,17
2020-12-12,B,,37,37,37
2020-12-12,B,SO,8,8,8
2020-12-13,A,PE,31,31,29
2020-12-13,A,PR,112,112,104
2020-12-13,A,SO,23,23,17
2020-12-13,B,,41,41,41
2020-12-13,B,SO,10,10,10
2020-12-14,A,PE,39,39,36
2020-12-14,A,PR,109,109,104
2020-12-14,A,SO,13,13,13
2020-12-14,B,,46,46,46
2020-12-14,B,SO,8,8,8
2020-12-15,A,PE,30,30,25
2020-12-15,A,PR,128,128,120
2020-12-15,A,SO,33,33,23
2020-12-15,B,,48,48,48
2020-12-15,B,SO,8,8,7
2020-12-16,A,PE,34,34,32
2020-12-16,A,PR,131,131,125
2020-12-16,A,SO,21,21,15
2020-12-16,B,,50,50,50
2020-12-16,B,SO,7,7,7
2020-12-17,A,PE,31,31,27
2020-12-17,A,PR,133,133,126
2020-12-17,A,SO,19,19,17
2020-12-17,B,,50,50,50
2020-12-17,B,SO,5,5,5
2020-12-18,A,PE,27,27,24
2020-12-18,A,PR,121,121,116
2020-12-18,A,SO,35,35,23
2020-12-18,B,,52,52,52
2020-12-18,B,SO,10,10,10
2020-12-19,A,PE,37,37,29
2020-12-19,A,PR,132,132,129
2020-12-19,A,SO,15,15,13
2020-12-19,B,,42,42,42
2020-12-19,B,SO,13,13,13
2020-12-20,A,PE,28,28,25
2020-12-20,A,PR,123,123,115
2020-12-20,A,SO,12,12,11
2020-12-20,B,,26,26,26
2020-12-20,B,SO,14,14,14
2020-12-21,A,PE,22,22,21
2020-12-21,A,PR,124,124,118
2020-12-21,A,SO,29,29,22
2020-12-21,B,,48,48,48
2020-12-21,B,SO,10,10,10
2020-12-22,A,PE,37,37,28
2020-12-22,A,PR,126,126,117
2020-12-22,A,SO,27,27,23
2020-12-22,B,,38,38,38
2020-12-22,B,SO,8,8,8
2020-12-23,A,PE,27,27,24
2020-12-23,A,PR,109,109,105
2020-12-23,A,SO,27,27,19
2020-12-23,B,,45,45,45
2020-12-23,B,SO,6,6,6
2020-12-24,A,PE,37,37,30
2020-12-24,A,PR,128,128,120
2020-12-24,A,SO,22,22,19
2020-12-24,B,,38,38,38
2020-12-24,B,SO,5,5,5
2020-12-25,A,PE,34,34,31
2020-12-25,A,PR,89,89,84
2020-12-25,A,SO,16,16,14
2020-12-25,B,,40,40,40
2020-12-25,B,SO,13,13,12
2020-12-26,A,PE,28,28,27
2020-12-26,A,PR,111,111,103
2020-12-26,A,SO,8,8,6
2020-12-26,B,,28,28,28
2020-12-26,B,SO,10,10,10
2020-12-27,A,PE,28,28,28
2020-12-27,A,PR,107,107,99
2020-12-27,A,SO,27,27,19
2020-12-27,B,,37,37,37
2020-12-27,B,SO,9,9,9
2020-12-28,A,PE,24,24,23
2020-12-28,A,PR,130,130,126
2020-12-28,A,SO,21,21,14
2020-12-28,B,,33,33,33
2020-12-28,B,SO,9,9,9
2020-12-29,A,PE,25,25,25
2020-12-29,A,PR,103,103,98
2020-12-29,A,SO,20,20,18
2020-12-29,B,,37,37,37
2020-12-29,B,SO,9,9,9
2020-12-30,A,PE,24,24,23
2020-12-30,A,PR,123,123,113
2020-12-30,A,SO,36,36,24
2020-12-30,B,,57,57,57
2020-12-30,B,SO,10,10,9
2020-12-31,A,PE,32,32,31
2020-12-31,A,PR,103,103,98
2020-12-31,A,SO,11,11,8
2020-12-31,B,,33,33,33
2020-12-31,B,SO,16,16,16
