date,agency,domestic_violence_incident,source_rows,distinct_incidents,distinct_offense_ids,distinct_arrest_numbers
2026-06-05,NATIONAL CITY,,2,2,2,2
2026-06-05,OCEANSIDE,,4,4,4,4
2026-06-05,SAN DIEGO,,15,15,15,15
2026-06-05,SHERIFF,,9,8,9,9
2026-06-06,CARLSBAD,,2,2,2,2
2026-06-06,CHULA VISTA,,3,3,3,3
2026-06-06,EL CAJON,,2,2,2,2
2026-06-06,ESCONDIDO,,4,4,4,4
2026-06-06,HARBOR POLICE,,4,4,4,4
2026-06-06,LA MESA,,7,5,7,7
2026-06-06,NATIONAL CITY,,2,2,2,2
2026-06-06,OCEANSIDE,,2,2,2,2
2026-06-06,SAN DIEGO,,23,23,23,23
2026-06-06,SHERIFF,,10,10,10,10
2026-06-07,CHULA VISTA,,1,1,1,1
2026-06-07,EL CAJON,,1,1,1,1
2026-06-07,ESCONDIDO,,4,4,4,4
2026-06-07,HARBOR POLICE,,2,2,2,2
2026-06-07,LA MESA,,1,1,1,1
2026-06-07,NATIONAL CITY,,2,2,2,2
2026-06-07,OCEANSIDE,,4,4,4,4
2026-06-07,SAN DIEGO,,31,30,31,31
2026-06-07,SHERIFF,,10,10,10,10
2026-06-08,CHULA VISTA,,4,3,4,4
2026-06-08,EL CAJON,,2,2,2,2
2026-06-08,ESCONDIDO,,4,4,4,4
2026-06-08,LA MESA,,2,2,2,2
2026-06-08,NATIONAL CITY,,2,2,2,2
2026-06-08,OCEANSIDE,,1,1,1,1
2026-06-08,SAN DIEGO,,17,16,16,16
2026-06-08,SHERIFF,,18,17,18,18
2026-06-09,CARLSBAD,,2,2,2,2
2026-06-09,CHULA VISTA,,3,3,3,3
2026-06-09,EL CAJON,,8,5,8,8
2026-06-09,ESCONDIDO,,4,4,4,4
2026-06-09,LA MESA,,1,1,1,1
2026-06-09,NATIONAL CITY,,1,1,1,1
2026-06-09,OCEANSIDE,,4,4,4,4
2026-06-09,SAN DIEGO,,24,24,24,24
2026-06-09,SHERIFF,,19,19,19,19
2026-06-10,CARLSBAD,,5,5,5,5
2026-06-10,CHULA VISTA,,2,2,2,2
2026-06-10,EL CAJON,,4,4,4,4
2026-06-10,ESCONDIDO,,6,6,6,6
2026-06-10,HARBOR POLICE,,1,1,1,1
2026-06-10,LA MESA,,2,2,2,2
2026-06-10,NATIONAL CITY,,1,1,1,1
2026-06-10,OCEANSIDE,,5,5,5,5
2026-06-10,SAN DIEGO,,24,24,24,24
2026-06-10,SHERIFF,,11,11,11,11
2026-06-11,CARLSBAD,,5,5,5,5
2026-06-11,CHULA VISTA,,2,1,2,2
2026-06-11,EL CAJON,,2,2,2,2
2026-06-11,ESCONDIDO,,9,9,9,9
2026-06-11,LA MESA,,5,5,5,5
2026-06-11,OCEANSIDE,,4,4,4,4
2026-06-11,SAN DIEGO,,25,25,25,25
2026-06-11,SHERIFF,,19,19,19,19
2026-06-12,CARLSBAD,,6,6,6,6
2026-06-12,CHULA VISTA,,4,4,4,4
2026-06-12,EL CAJON,,3,3,3,3
2026-06-12,ESCONDIDO,,7,6,7,7
2026-06-12,HARBOR POLICE,,2,2,2,2
2026-06-12,LA MESA,,2,2,2,2
2026-06-12,NATIONAL CITY,,1,1,1,1
2026-06-12,OCEANSIDE,,6,6,6,6
2026-06-12,SAN DIEGO,,30,29,30,30
2026-06-12,SHERIFF,,18,18,18,18
2026-06-13,CARLSBAD,,9,9,9,9
2026-06-13,CHULA VISTA,,4,4,4,4
2026-06-13,EL CAJON,,2,2,2,2
2026-06-13,ESCONDIDO,,7,7,7,7
2026-06-13,HARBOR POLICE,,3,3,3,3
2026-06-13,LA MESA,,5,5,5,5
2026-06-13,NATIONAL CITY,,1,1,1,1
2026-06-13,OCEANSIDE,,4,4,4,4
2026-06-13,SAN DIEGO,,34,32,34,34
2026-06-13,SHERIFF,,14,13,14,14
2026-06-14,CARLSBAD,,2,2,2,2
2026-06-14,CHULA VISTA,,3,3,3,3
2026-06-14,EL CAJON,,2,1,2,2
2026-06-14,ESCONDIDO,,7,7,7,7
2026-06-14,HARBOR POLICE,,1,1,1,1
2026-06-14,LA MESA,,4,4,4,4
2026-06-14,OCEANSIDE,,5,5,5,5
2026-06-14,SAN DIEGO,,15,15,15,15
2026-06-14,SHERIFF,,16,16,16,16
2026-06-15,CARLSBAD,,2,2,2,2
2026-06-15,CHULA VISTA,,1,1,1,1
2026-06-15,EL CAJON,,1,1,1,1
2026-06-15,ESCONDIDO,,3,3,3,3
2026-06-15,HARBOR POLICE,,2,2,2,2
2026-06-15,NATIONAL CITY,,2,2,2,2
2026-06-15,OCEANSIDE,,5,5,5,5
2026-06-15,SAN DIEGO,,20,20,20,20
2026-06-15,SHERIFF,,7,7,7,7
2026-06-16,CARLSBAD,,1,1,1,1
2026-06-16,CHULA VISTA,,3,3,3,3
2026-06-16,EL CAJON,,4,1,4,4
2026-06-16,ESCONDIDO,,5,5,5,5
2026-06-16,LA MESA,,1,1,1,1
2026-06-16,OCEANSIDE,,2,2,2,2
2026-06-16,SAN DIEGO,,17,17,17,17
2026-06-16,SHERIFF,,11,11,11,11
2026-06-17,CARLSBAD,,2,2,2,2
2026-06-17,CHULA VISTA,,5,5,5,5
2026-06-17,EL CAJON,,3,2,3,3
2026-06-17,ESCONDIDO,,7,7,7,7
2026-06-17,HARBOR POLICE,,1,1,1,1
2026-06-17,LA MESA,,1,1,1,1
2026-06-17,OCEANSIDE,,5,5,5,5
2026-06-17,SAN DIEGO,,21,21,21,21
2026-06-17,SHERIFF,,9,9,9,9
2026-06-18,CARLSBAD,,2,2,2,2
2026-06-18,CHULA VISTA,,1,1,1,1
2026-06-18,EL CAJON,,1,1,1,1
2026-06-18,ESCONDIDO,,5,5,5,5
2026-06-18,HARBOR POLICE,,1,1,1,1
2026-06-18,LA MESA,,1,1,1,1
2026-06-18,NATIONAL CITY,,1,1,1,1
2026-06-18,OCEANSIDE,,3,3,3,3
2026-06-18,SAN DIEGO,,18,18,18,18
2026-06-18,SHERIFF,,11,11,11,11
2026-06-19,CARLSBAD,,6,6,6,6
2026-06-19,CHULA VISTA,,2,2,2,2
2026-06-19,EL CAJON,,1,1,1,1
2026-06-19,ESCONDIDO,,5,5,5,5
2026-06-19,HARBOR POLICE,,3,3,3,3
2026-06-19,LA MESA,,4,4,4,4
2026-06-19,NATIONAL CITY,,2,2,2,2
2026-06-19,OCEANSIDE,,4,4,4,4
2026-06-19,SAN DIEGO,,34,34,34,34
2026-06-19,SHERIFF,,11,11,11,11
2026-06-20,CARLSBAD,,2,2,2,2
2026-06-20,CHULA VISTA,,2,2,2,2
2026-06-20,EL CAJON,,3,3,3,3
2026-06-20,ESCONDIDO,,5,5,5,5
2026-06-20,NATIONAL CITY,,1,1,1,1
2026-06-20,OCEANSIDE,,5,5,5,5
2026-06-20,SAN DIEGO,,36,35,36,36
2026-06-20,SHERIFF,,15,15,15,15
2026-06-21,CARLSBAD,,2,2,2,2
2026-06-21,CHULA VISTA,,2,2,2,2
2026-06-21,ESCONDIDO,,5,5,5,5
2026-06-21,HARBOR POLICE,,1,1,1,1
2026-06-21,LA MESA,,1,1,1,1
2026-06-21,OCEANSIDE,,6,6,6,6
2026-06-21,SAN DIEGO,,14,14,14,14
2026-06-21,SHERIFF,,3,3,3,3
2026-06-22,CHULA VISTA,,1,1,1,1
2026-06-22,EL CAJON,,3,2,3,3
2026-06-22,ESCONDIDO,,3,3,3,3
2026-06-22,HARBOR POLICE,,1,1,1,1
2026-06-22,LA MESA,,1,1,1,1
2026-06-22,OCEANSIDE,,3,3,3,3
2026-06-22,SAN DIEGO,,23,23,23,23
2026-06-22,SHERIFF,,12,12,12,12
2026-06-23,CARLSBAD,,3,3,3,3
2026-06-23,CHULA VISTA,,2,2,2,2
2026-06-23,EL CAJON,,5,5,5,5
2026-06-23,ESCONDIDO,,2,2,2,2
2026-06-23,LA MESA,,2,2,2,2
2026-06-23,NATIONAL CITY,,1,1,1,1
2026-06-23,OCEANSIDE,,4,4,4,4
2026-06-23,SAN DIEGO,,18,18,18,18
2026-06-23,SHERIFF,,13,12,13,13
2026-06-24,CHULA VISTA,,3,3,3,3
2026-06-24,EL CAJON,,2,2,2,2
2026-06-24,ESCONDIDO,,4,4,4,4
2026-06-24,HARBOR POLICE,,1,1,1,1
2026-06-24,LA MESA,,2,2,2,2
2026-06-24,NATIONAL CITY,,2,2,2,2
2026-06-24,OCEANSIDE,,2,2,2,2
2026-06-24,SAN DIEGO,,25,25,25,25
2026-06-24,SHERIFF,,19,18,19,19
2026-06-25,CARLSBAD,,2,2,2,2
2026-06-25,CHULA VISTA,,4,4,4,4
2026-06-25,EL CAJON,,2,2,2,2
2026-06-25,ESCONDIDO,,4,4,4,4
2026-06-25,LA MESA,,4,4,4,4
2026-06-25,NATIONAL CITY,,1,1,1,1
2026-06-25,OCEANSIDE,,8,8,8,8
2026-06-25,SAN DIEGO,,28,28,28,28
2026-06-25,SHERIFF,,12,12,12,12
2026-06-26,CARLSBAD,,6,6,6,6
2026-06-26,CHULA VISTA,,5,5,5,5
2026-06-26,EL CAJON,,2,2,2,2
2026-06-26,ESCONDIDO,,5,5,5,5
2026-06-26,HARBOR POLICE,,1,1,1,1
2026-06-26,LA MESA,,6,6,6,6
2026-06-26,NATIONAL CITY,,1,1,1,1
2026-06-26,OCEANSIDE,,4,4,4,4
2026-06-26,SAN DIEGO,,18,18,18,18
2026-06-26,SHERIFF,,12,12,12,12
2026-06-27,CHULA VISTA,,6,6,6,6
2026-06-27,EL CAJON,,1,1,1,1
2026-06-27,ESCONDIDO,,3,3,3,3
2026-06-27,HARBOR POLICE,,2,2,2,2
2026-06-27,LA MESA,,1,1,1,1
2026-06-27,NATIONAL CITY,,1,1,1,1
2026-06-27,OCEANSIDE,,1,1,1,1
2026-06-27,SAN DIEGO,,24,23,24,24
2026-06-27,SHERIFF,,9,9,9,9
2026-06-28,CARLSBAD,,5,5,5,5
2026-06-28,CHULA VISTA,,7,7,7,7
2026-06-28,EL CAJON,,1,1,1,1
2026-06-28,ESCONDIDO,,3,3,3,3
2026-06-28,HARBOR POLICE,,1,1,1,1
2026-06-28,LA MESA,,2,2,2,2
2026-06-28,NATIONAL CITY,,1,1,1,1
2026-06-28,OCEANSIDE,,2,2,2,2
2026-06-28,SAN DIEGO,,20,18,19,19
2026-06-28,SHERIFF,,20,20,20,20
2026-06-29,CHULA VISTA,,2,2,2,2
2026-06-29,EL CAJON,,3,3,3,3
2026-06-29,ESCONDIDO,,3,3,3,3
2026-06-29,NATIONAL CITY,,1,1,1,1
2026-06-29,OCEANSIDE,,1,1,1,1
2026-06-29,SAN DIEGO,,21,21,21,21
2026-06-29,SHERIFF,,21,20,21,21
2026-06-30,CARLSBAD,,1,1,1,1
2026-06-30,CHULA VISTA,,3,3,3,3
2026-06-30,EL CAJON,,2,1,2,2
2026-06-30,ESCONDIDO,,7,7,7,7
2026-06-30,HARBOR POLICE,,2,2,2,2
2026-06-30,LA MESA,,1,1,1,1
2026-06-30,OCEANSIDE,,2,2,2,2
2026-06-30,SAN DIEGO,,20,20,20,20
2026-06-30,SHERIFF,,17,16,17,17
2026-07-01,CARLSBAD,,3,3,3,3
2026-07-01,CHULA VISTA,,6,6,6,6
2026-07-01,EL CAJON,,4,4,4,4
2026-07-01,ESCONDIDO,,7,7,7,7
2026-07-01,HARBOR POLICE,,1,1,1,1
2026-07-01,LA MESA,,5,5,5,5
2026-07-01,OCEANSIDE,,6,6,6,6
2026-07-01,SAN DIEGO,,27,27,27,27
2026-07-01,SHERIFF,,12,12,12,12
2026-07-02,CARLSBAD,,3,3,3,3
2026-07-02,CHULA VISTA,,3,3,3,3
2026-07-02,EL CAJON,,4,2,4,4
2026-07-02,ESCONDIDO,,7,6,7,7
2026-07-02,NATIONAL CITY,,3,3,3,3
2026-07-02,OCEANSIDE,,4,4,4,4
2026-07-02,SAN DIEGO,,23,23,23,23
2026-07-02,SHERIFF,,14,14,14,14
2026-07-03,CARLSBAD,,3,3,3,3
2026-07-03,CHULA VISTA,,3,3,3,3
2026-07-03,EL CAJON,,3,3,3,3
2026-07-03,ESCONDIDO,,7,7,7,7
2026-07-03,HARBOR POLICE,,1,1,1,1
2026-07-03,LA MESA,,7,7,7,7
2026-07-03,OCEANSIDE,,4,4,4,4
2026-07-03,SAN DIEGO,,27,27,27,27
2026-07-03,SHERIFF,,13,13,13,13
2026-07-04,CARLSBAD,,4,4,4,4
2026-07-04,CHULA VISTA,,4,4,4,4
2026-07-04,EL CAJON,,1,1,1,1
2026-07-04,ESCONDIDO,,9,9,9,9
2026-07-04,HARBOR POLICE,,1,1,1,1
2026-07-04,LA MESA,,2,2,2,2
2026-07-04,NATIONAL CITY,,1,1,1,1
2026-07-04,OCEANSIDE,,10,10,10,10
2026-07-04,SAN DIEGO,,37,36,37,37
2026-07-04,SHERIFF,,13,13,13,13
2026-07-05,CARLSBAD,,7,6,7,7
2026-07-05,CHULA VISTA,,2,2,2,2
2026-07-05,EL CAJON,,3,3,3,3
2026-07-05,ESCONDIDO,,4,4,4,4
2026-07-05,LA MESA,,1,1,1,1
2026-07-05,NATIONAL CITY,,1,1,1,1
2026-07-05,OCEANSIDE,,6,4,6,6
2026-07-05,SAN DIEGO,,27,27,27,27
2026-07-05,SHERIFF,,8,8,8,8
2026-07-06,CARLSBAD,,2,2,2,2
2026-07-06,CHULA VISTA,,1,1,1,1
2026-07-06,EL CAJON,,4,3,4,4
2026-07-06,ESCONDIDO,,2,2,2,2
2026-07-06,LA MESA,,1,1,1,1
2026-07-06,NATIONAL CITY,,2,2,2,2
2026-07-06,OCEANSIDE,,1,1,1,1
2026-07-06,SAN DIEGO,,18,17,17,17
2026-07-06,SHERIFF,,15,15,15,15
2026-07-07,CARLSBAD,,2,2,2,2
2026-07-07,CHULA VISTA,,3,3,3,3
2026-07-07,EL CAJON,,6,3,6,6
2026-07-07,ESCONDIDO,,4,4,4,4
2026-07-07,LA MESA,,3,2,3,3
2026-07-07,OCEANSIDE,,3,3,3,3
2026-07-07,SAN DIEGO,,16,16,16,16
2026-07-07,SHERIFF,,12,12,12,12
2026-07-08,CHULA VISTA,,3,3,3,3
2026-07-08,EL CAJON,,2,2,2,2
2026-07-08,ESCONDIDO,,5,4,5,5
2026-07-08,HARBOR POLICE,,1,1,1,1
2026-07-08,NATIONAL CITY,,1,1,1,1
2026-07-08,OCEANSIDE,,9,9,9,9
2026-07-08,SAN DIEGO,,16,15,16,16
2026-07-08,SHERIFF,,12,12,12,12
2026-07-09,CARLSBAD,,3,3,3,3
2026-07-09,CHULA VISTA,,4,4,4,4
2026-07-09,EL CAJON,,1,1,1,1
2026-07-09,HARBOR POLICE,,3,3,3,3
2026-07-09,LA MESA,,1,1,1,1
2026-07-09,OCEANSIDE,,5,5,5,5
2026-07-09,SAN DIEGO,,17,17,17,17
2026-07-09,SHERIFF,,7,7,7,7
2026-07-10,CARLSBAD,,3,3,3,3
2026-07-10,CHULA VISTA,,2,2,2,2
2026-07-10,EL CAJON,,4,4,4,4
2026-07-10,ESCONDIDO,,4,4,4,4
2026-07-10,HARBOR POLICE,,5,5,5,5
2026-07-10,LA MESA,,2,2,2,2
2026-07-10,NATIONAL CITY,,2,2,2,2
2026-07-10,OCEANSIDE,,1,1,1,1
2026-07-10,SAN DIEGO,,15,15,15,15
2026-07-10,SHERIFF,,8,8,8,8
2026-07-11,CARLSBAD,,5,5,5,5
2026-07-11,CHULA VISTA,,4,4,4,4
2026-07-11,ESCONDIDO,,6,6,6,6
2026-07-11,LA MESA,,3,3,3,3
2026-07-11,OCEANSIDE,,1,1,1,1
2026-07-11,SAN DIEGO,,23,23,23,23
2026-07-11,SHERIFF,,14,13,14,14
2026-07-12,CARLSBAD,,5,5,5,5
2026-07-12,CHULA VISTA,,4,3,4,4
2026-07-12,EL CAJON,,1,1,1,1
2026-07-12,ESCONDIDO,,4,4,4,4
2026-07-12,HARBOR POLICE,,1,1,1,1
2026-07-12,LA MESA,,4,4,4,4
2026-07-12,NATIONAL CITY,,1,1,1,1
2026-07-12,OCEANSIDE,,3,3,3,3
2026-07-12,SAN DIEGO,,34,34,34,34
2026-07-12,SHERIFF,,10,10,10,10
2026-07-13,CHULA VISTA,,1,1,1,1
2026-07-13,EL CAJON,,4,4,4,4
2026-07-13,ESCONDIDO,,6,6,6,6
2026-07-13,LA MESA,,2,2,2,2
2026-07-13,NATIONAL CITY,,2,2,2,2
2026-07-13,OCEANSIDE,,2,2,2,2
2026-07-13,SAN DIEGO,,14,13,14,14
2026-07-13,SHERIFF,,9,9,9,9
2026-07-14,CARLSBAD,,1,1,1,1
2026-07-14,CHULA VISTA,,1,1,1,1
2026-07-14,EL CAJON,,2,2,2,2
2026-07-14,ESCONDIDO,,7,7,7,7
2026-07-14,HARBOR POLICE,,2,2,2,2
2026-07-14,LA MESA,,1,1,1,1
2026-07-14,NATIONAL CITY,,1,1,1,1
2026-07-14,OCEANSIDE,,2,2,2,2
2026-07-14,SAN DIEGO,,17,17,17,17
2026-07-14,SHERIFF,,9,9,9,9
2026-07-15,CARLSBAD,,2,2,2,2
2026-07-15,CHULA VISTA,,1,1,1,1
2026-07-15,EL CAJON,,2,2,2,2
2026-07-15,ESCONDIDO,,7,7,7,7
2026-07-15,NATIONAL CITY,,2,2,2,2
2026-07-15,OCEANSIDE,,2,2,2,2
2026-07-15,SAN DIEGO,,32,29,32,32
2026-07-15,SHERIFF,,13,13,13,13
2026-07-16,CARLSBAD,,3,3,3,3
2026-07-16,CHULA VISTA,,3,3,3,3
2026-07-16,EL CAJON,,9,6,9,9
2026-07-16,ESCONDIDO,,3,3,3,3
2026-07-16,LA MESA,,2,2,2,2
2026-07-16,OCEANSIDE,,7,7,7,7
2026-07-16,SAN DIEGO,,22,22,22,22
2026-07-16,SHERIFF,,11,11,11,11
2026-07-17,CARLSBAD,,6,6,6,6
2026-07-17,CHULA VISTA,,3,3,3,3
2026-07-17,ESCONDIDO,,6,6,6,6
2026-07-17,HARBOR POLICE,,5,4,5,5
2026-07-17,LA MESA,,3,3,3,3
2026-07-17,NATIONAL CITY,,2,2,2,2
2026-07-17,OCEANSIDE,,4,4,4,4
2026-07-17,SAN DIEGO,,17,17,17,17
2026-07-17,SHERIFF,,17,17,17,17
2026-07-18,CARLSBAD,,2,2,2,2
2026-07-18,CHULA VISTA,,8,8,8,8
2026-07-18,EL CAJON,,2,2,2,2
2026-07-18,ESCONDIDO,,6,6,6,6
2026-07-18,HARBOR POLICE,,1,1,1,1
2026-07-18,LA MESA,,3,3,3,3
2026-07-18,NATIONAL CITY,,1,1,1,1
2026-07-18,OCEANSIDE,,2,2,2,2
2026-07-18,SAN DIEGO,,28,27,28,28
2026-07-18,SHERIFF,,10,10,10,10
2026-07-19,CARLSBAD,,3,3,3,3
2026-07-19,CHULA VISTA,,3,3,3,3
2026-07-19,EL CAJON,,4,4,4,4
2026-07-19,ESCONDIDO,,4,3,4,4
2026-07-19,HARBOR POLICE,,1,1,1,1
2026-07-19,LA MESA,,1,1,1,1
2026-07-19,OCEANSIDE,,2,2,2,2
2026-07-19,SAN DIEGO,,28,27,28,28
2026-07-19,SHERIFF,,9,9,9,9
2026-07-20,CARLSBAD,,5,5,5,5
2026-07-20,CHULA VISTA,,3,3,3,3
2026-07-20,EL CAJON,,4,4,4,4
2026-07-20,ESCONDIDO,,2,2,2,2
2026-07-20,HARBOR POLICE,,2,2,2,2
2026-07-20,LA MESA,,3,3,3,3
2026-07-20,NATIONAL CITY,,1,1,1,1
2026-07-20,OCEANSIDE,,4,4,4,4
2026-07-20,SAN DIEGO,,18,18,18,18
2026-07-20,SHERIFF,,17,17,17,17
2026-07-21,CHULA VISTA,,4,4,4,4
2026-07-21,EL CAJON,,1,1,1,1
2026-07-21,ESCONDIDO,,5,5,5,5
2026-07-21,LA MESA,,2,2,2,2
2026-07-21,NATIONAL CITY,,2,2,2,2
2026-07-21,OCEANSIDE,,1,1,1,1
2026-07-21,SAN DIEGO,,23,22,23,23
2026-07-21,SHERIFF,,18,18,18,18
2026-07-22,CARLSBAD,,2,2,2,2
2026-07-22,CHULA VISTA,,3,3,3,3
2026-07-22,EL CAJON,,2,2,2,2
2026-07-22,ESCONDIDO,,3,3,3,3
2026-07-22,HARBOR POLICE,,2,2,2,2
2026-07-22,LA MESA,,2,2,2,2
2026-07-22,NATIONAL CITY,,1,1,1,1
2026-07-22,OCEANSIDE,,2,2,2,2
2026-07-22,SAN DIEGO,,28,28,28,28
2026-07-22,SHERIFF,,12,12,12,12
2026-07-23,CARLSBAD,,3,3,3,3
2026-07-23,CHULA VISTA,,1,1,1,1
2026-07-23,ESCONDIDO,,3,3,3,3
2026-07-23,LA MESA,,4,4,4,4
2026-07-23,NATIONAL CITY,,3,3,3,3
2026-07-23,OCEANSIDE,,8,8,8,8
2026-07-23,SAN DIEGO,,20,19,20,20
2026-07-23,SHERIFF,,16,16,16,16
2026-07-24,CARLSBAD,,2,2,2,2
2026-07-24,CHULA VISTA,,2,2,2,2
2026-07-24,EL CAJON,,1,1,1,1
2026-07-24,ESCONDIDO,,2,2,2,2
2026-07-24,HARBOR POLICE,,1,1,1,1
2026-07-24,LA MESA,,2,2,2,2
2026-07-24,NATIONAL CITY,,1,1,1,1
2026-07-24,OCEANSIDE,,3,3,3,3
2026-07-24,SAN DIEGO,,15,15,15,15
2026-07-24,SHERIFF,,17,17,17,17
2026-07-25,CARLSBAD,,2,2,2,2
2026-07-25,CHULA VISTA,,10,10,10,10
2026-07-25,EL CAJON,,4,4,4,4
2026-07-25,ESCONDIDO,,8,8,8,8
2026-07-25,HARBOR POLICE,,2,2,2,2
2026-07-25,LA MESA,,3,3,3,3
2026-07-25,NATIONAL CITY,,2,2,2,2
2026-07-25,OCEANSIDE,,2,2,2,2
2026-07-25,SAN DIEGO,,33,31,33,33
2026-07-25,SHERIFF,,12,12,12,12
2026-07-26,CARLSBAD,,5,5,5,5
2026-07-26,CHULA VISTA,,5,5,5,5
2026-07-26,EL CAJON,,2,2,2,2
2026-07-26,ESCONDIDO,,4,3,4,4
2026-07-26,HARBOR POLICE,,2,2,2,2
2026-07-26,LA MESA,,2,2,2,2
2026-07-26,NATIONAL CITY,,3,3,3,3
2026-07-26,OCEANSIDE,,7,7,7,7
2026-07-26,SAN DIEGO,,21,21,21,21
2026-07-26,SHERIFF,,15,15,15,15
2026-07-27,CARLSBAD,,3,3,3,3
2026-07-27,CHULA VISTA,,5,5,5,5
2026-07-27,EL CAJON,,2,2,2,2
2026-07-27,ESCONDIDO,,5,5,5,5
2026-07-27,HARBOR POLICE,,2,2,2,2
2026-07-27,LA MESA,,5,5,5,5
2026-07-27,NATIONAL CITY,,1,1,1,1
2026-07-27,OCEANSIDE,,3,3,3,3
2026-07-27,SAN DIEGO,,22,22,22,22
2026-07-27,SHERIFF,,9,9,9,9
2026-07-28,CARLSBAD,,2,2,2,2
2026-07-28,CHULA VISTA,,2,2,2,2
2026-07-28,EL CAJON,,4,3,4,4
2026-07-28,ESCONDIDO,,7,7,7,7
2026-07-28,HARBOR POLICE,,2,2,2,2
2026-07-28,LA MESA,,1,1,1,1
2026-07-28,OCEANSIDE,,4,4,4,4
2026-07-28,SAN DIEGO,,23,22,23,23
2026-07-28,SHERIFF,,18,17,17,17
2026-07-29,CARLSBAD,,1,1,1,1
2026-07-29,CHULA VISTA,,4,4,4,4
2026-07-29,EL CAJON,,3,3,3,3
2026-07-29,ESCONDIDO,,9,9,9,9
2026-07-29,HARBOR POLICE,,2,2,2,2
2026-07-29,LA MESA,,3,3,3,3
2026-07-29,OCEANSIDE,,3,3,3,3
2026-07-29,SAN DIEGO,,15,15,15,15
2026-07-29,SHERIFF,,11,11,11,11
2026-07-30,CHULA VISTA,,5,4,5,5
2026-07-30,EL CAJON,,6,5,6,6
2026-07-30,ESCONDIDO,,6,6,6,6
2026-07-30,HARBOR POLICE,,1,1,1,1
2026-07-30,LA MESA,,2,2,2,2
2026-07-30,OCEANSIDE,,5,5,5,5
2026-07-30,SAN DIEGO,,22,22,22,22
2026-07-30,SHERIFF,,17,17,17,17
2026-07-31,CARLSBAD,,4,4,4,4
2026-07-31,CHULA VISTA,,5,5,5,5
2026-07-31,EL CAJON,,3,3,3,3
2026-07-31,ESCONDIDO,,7,7,7,7
2026-07-31,LA MESA,,2,2,2,2
2026-07-31,NATIONAL CITY,,2,2,2,2
2026-07-31,OCEANSIDE,,6,6,6,6
2026-07-31,SAN DIEGO,,26,26,26,26
2026-07-31,SHERIFF,,10,10,10,10
2026-08-01,CARLSBAD,,3,3,3,3
2026-08-01,CHULA VISTA,,3,3,3,3
2026-08-01,EL CAJON,,4,4,4,4
2026-08-01,ESCONDIDO,,4,4,4,4
2026-08-01,HARBOR POLICE,,2,2,2,2
2026-08-01,LA MESA,,6,6,6,6
2026-08-01,OCEANSIDE,,2,2,2,2
2026-08-01,SAN DIEGO,,20,20,20,20
2026-08-01,SHERIFF,,10,10,10,10
2026-08-02,CHULA VISTA,,5,5,5,5
2026-08-02,EL CAJON,,3,3,3,3
2026-08-02,ESCONDIDO,,5,5,5,5
2026-08-02,HARBOR POLICE,,2,2,2,2
2026-08-02,LA MESA,,2,2,2,2
2026-08-02,NATIONAL CITY,,1,1,1,1
2026-08-02,OCEANSIDE,,2,2,2,2
2026-08-02,SAN DIEGO,,20,20,20,20
2026-08-02,SHERIFF,,6,6,6,6
2026-08-03,CARLSBAD,,2,2,2,2
2026-08-03,CHULA VISTA,,7,7,7,7
2026-08-03,EL CAJON,,2,2,2,2
2026-08-03,ESCONDIDO,,7,7,7,7
2026-08-03,HARBOR POLICE,,1,1,1,1
2026-08-03,LA MESA,,2,2,2,2
2026-08-03,OCEANSIDE,,1,1,1,1
2026-08-03,SAN DIEGO,,8,8,8,8
2026-08-03,SHERIFF,,12,12,12,12
2026-08-04,CARLSBAD,,1,1,1,1
2026-08-04,EL CAJON,,1,1,1,1
2026-08-04,ESCONDIDO,,5,5,5,5
2026-08-04,HARBOR POLICE,,2,2,2,2
2026-08-04,LA MESA,,1,1,1,1
2026-08-04,NATIONAL CITY,,1,1,1,1
2026-08-04,OCEANSIDE,,3,3,3,3
2026-08-04,SAN DIEGO,,24,24,24,24
2026-08-04,SHERIFF,,14,14,14,14
2026-08-05,CARLSBAD,,1,1,1,1
2026-08-05,CHULA VISTA,,1,1,1,1
2026-08-05,EL CAJON,,2,2,2,2
2026-08-05,ESCONDIDO,,5,5,5,5
2026-08-05,HARBOR POLICE,,1,1,1,1
2026-08-05,LA MESA,,4,4,4,4
2026-08-05,NATIONAL CITY,,3,3,3,3
2026-08-05,OCEANSIDE,,3,3,3,3
2026-08-05,SAN DIEGO,,14,14,14,14
2026-08-05,SHERIFF,,7,7,7,7
2026-08-06,CARLSBAD,,2,2,2,2
2026-08-06,CHULA VISTA,,3,3,3,3
2026-08-06,EL CAJON,,5,4,5,5
2026-08-06,ESCONDIDO,,7,7,7,7
2026-08-06,LA MESA,,6,6,6,6
2026-08-06,NATIONAL CITY,,2,2,2,2
2026-08-06,OCEANSIDE,,5,5,5,5
2026-08-06,SAN DIEGO,,26,20,26,26
2026-08-06,SHERIFF,,18,18,18,18
2026-08-07,CARLSBAD,,4,4,4,4
2026-08-07,CHULA VISTA,,1,1,1,1
2026-08-07,EL CAJON,,4,4,4,4
2026-08-07,ESCONDIDO,,12,12,12,12
2026-08-07,HARBOR POLICE,,3,3,3,3
2026-08-07,LA MESA,,5,5,5,5
2026-08-07,NATIONAL CITY,,1,1,1,1
2026-08-07,OCEANSIDE,,1,1,1,1
2026-08-07,SAN DIEGO,,22,21,22,22
2026-08-07,SHERIFF,,15,15,15,15
2026-08-08,CARLSBAD,,5,5,5,5
