date,group_type,crime_against,source_rows,distinct_nibrs_offense_ids,distinct_case_numbers
2024-11-12,B,,59,59,59
2024-11-12,B,SO,7,7,7
2024-11-13,A,PE,30,30,27
2024-11-13,A,PR,93,93,88
2024-11-13,A,SO,33,33,22
2024-11-13,B,,58,58,58
2024-11-13,B,SO,7,7,7
2024-11-14,A,PE,42,42,35
2024-11-14,A,PR,105,105,98
2024-11-14,A,SO,25,25,19
2024-11-14,B,,53,53,53
2024-11-14,B,SO,8,8,7
2024-11-15,A,PE,37,37,30
2024-11-15,A,PR,114,114,105
2024-11-15,A,SO,34,34,24
2024-11-15,B,,57,57,57
2024-11-15,B,SO,13,13,13
2024-11-16,A,PE,37,37,35
2024-11-16,A,PR,76,76,72
2024-11-16,A,SO,27,27,20
2024-11-16,B,,37,37,37
2024-11-16,B,SO,23,23,23
2024-11-17,A,PE,37,37,32
2024-11-17,A,PR,78,78,75
2024-11-17,A,SO,12,12,10
2024-11-17,B,,39,39,39
2024-11-17,B,SO,22,22,22
2024-11-18,A,PE,30,30,26
2024-11-18,A,PR,83,83,80
2024-11-18,A,SO,20,20,17
2024-11-18,B,,50,50,50
2024-11-18,B,SO,10,10,10
2024-11-19,A,PE,32,32,27
2024-11-19,A,PR,100,100,90
2024-11-19,A,SO,32,32,25
2024-11-19,B,,58,58,58
2024-11-19,B,SO,13,13,13
2024-11-20,A,PE,30,30,26
2024-11-20,A,PR,112,112,103
2024-11-20,A,SO,38,38,28
2024-11-20,B,,48,48,48
2024-11-20,B,SO,12,12,12
2024-11-21,A,PE,24,24,19
2024-11-21,A,PR,111,111,104
2024-11-21,A,SO,23,23,17
2024-11-21,B,,63,63,63
2024-11-21,B,SO,12,12,12
2024-11-22,A,PE,47,47,42
2024-11-22,A,PR,106,106,102
2024-11-22,A,SO,29,29,20
2024-11-22,B,,44,44,44
2024-11-22,B,SO,12,12,12
2024-11-23,A,PE,36,36,32
2024-11-23,A,PR,78,78,75
2024-11-23,A,SO,24,24,15
2024-11-23,B,,43,43,43
2024-11-23,B,SO,31,31,31
2024-11-24,A,PE,29,29,25
2024-11-24,A,PR,89,89,84
2024-11-24,A,SO,26,26,17
2024-11-24,B,,36,36,36
2024-11-24,B,SO,21,21,21
2024-11-25,A,PE,26,26,25
2024-11-25,A,PR,93,93,87
2024-11-25,A,SO,18,18,15
2024-11-25,B,,55,55,55
2024-11-25,B,SO,8,8,8
2024-11-26,A,PE,41,41,37
2024-11-26,A,PR,108,108,102
2024-11-26,A,SO,34,34,24
2024-11-26,B,,71,71,71
2024-11-26,B,SO,10,10,10
2024-11-27,A,PE,42,42,38
2024-11-27,A,PR,131,131,123
2024-11-27,A,SO,28,28,21
2024-11-27,B,,56,56,56
2024-11-27,B,SO,18,18,18
2024-11-28,A,PE,31,31,30
2024-11-28,A,PR,73,73,72
2024-11-28,A,SO,10,10,9
2024-11-28,B,,28,28,28
2024-11-28,B,SO,10,10,10
2024-11-29,A,PE,33,33,30
2024-11-29,A,PR,125,125,122
2024-11-29,A,SO,35,35,25
2024-11-29,B,,40,40,40
2024-11-29,B,SO,10,10,10
2024-11-30,A,PE,35,35,31
2024-11-30,A,PR,101,101,96
2024-11-30,A,SO,24,24,19
2024-11-30,B,,45,45,45
2024-11-30,B,SO,20,20,20
2024-12-01,A,PE,36,36,35
2024-12-01,A,PR,114,114,110
2024-12-01,A,SO,19,19,15
2024-12-01,B,,39,39,39
2024-12-01,B,SO,18,18,18
2024-12-02,A,PE,32,32,30
2024-12-02,A,PR,110,110,107
2024-12-02,A,SO,32,32,23
2024-12-02,B,,53,53,53
2024-12-02,B,SO,10,10,10
2024-12-03,A,PE,38,38,32
2024-12-03,A,PR,115,115,111
2024-12-03,A,SO,34,34,26
2024-12-03,B,,75,75,75
2024-12-03,B,SO,8,8,8
2024-12-04,A,PE,34,34,30
2024-12-04,A,PR,119,119,104
2024-12-04,A,SO,26,26,19
2024-12-04,B,,58,58,58
2024-12-04,B,SO,4,4,4
2024-12-05,A,PE,34,34,27
2024-12-05,A,PR,108,108,101
2024-12-05,A,SO,44,44,33
2024-12-05,B,,56,56,56
2024-12-05,B,SO,8,8,8
2024-12-06,A,PE,44,44,38
2024-12-06,A,PR,119,119,115
2024-12-06,A,SO,33,33,25
2024-12-06,B,,46,46,46
2024-12-06,B,SO,14,14,14
2024-12-07,A,PE,32,32,30
2024-12-07,A,PR,100,100,98
2024-12-07,A,SO,16,16,14
2024-12-07,B,,44,44,44
2024-12-07,B,SO,23,23,22
2024-12-08,A,PE,40,40,33
2024-12-08,A,PR,83,83,76
2024-12-08,A,SO,21,21,15
2024-12-08,B,,41,41,41
2024-12-08,B,SO,19,19,19
2024-12-09,A,PE,25,25,22
2024-12-09,A,PR,103,103,97
2024-12-09,A,SO,33,33,24
2024-12-09,B,,50,50,50
2024-12-09,B,SO,10,10,10
2024-12-10,A,PE,27,27,24
2024-12-10,A,PR,99,99,92
2024-12-10,A,SO,30,30,23
2024-12-10,B,,56,56,56
2024-12-10,B,SO,9,9,9
2024-12-11,A,PE,32,32,30
2024-12-11,A,PR,99,99,96
2024-12-11,A,SO,46,46,28
2024-12-11,B,,52,52,52
2024-12-11,B,SO,8,8,8
2024-12-12,A,PE,35,35,28
2024-12-12,A,PR,104,104,97
2024-12-12,A,SO,47,47,31
2024-12-12,B,,73,73,73
2024-12-12,B,SO,12,12,12
2024-12-13,A,PE,40,40,36
2024-12-13,A,PR,122,122,116
2024-12-13,A,SO,38,38,27
2024-12-13,B,,52,52,52
2024-12-13,B,SO,22,22,22
2024-12-14,A,PE,42,42,39
2024-12-14,A,PR,119,119,113
2024-12-14,A,SO,28,28,22
2024-12-14,B,,47,47,47
2024-12-14,B,SO,20,20,19
2024-12-15,A,PE,45,45,43
2024-12-15,A,PR,130,130,124
2024-12-15,A,SO,24,24,16
2024-12-15,B,,43,43,43
2024-12-15,B,SO,15,15,15
2024-12-16,A,PE,25,25,25
2024-12-16,A,PR,104,104,101
2024-12-16,A,SO,21,21,17
2024-12-16,B,,55,55,55
2024-12-16,B,SO,4,4,4
2024-12-17,A,PE,36,36,28
2024-12-17,A,PR,99,99,91
2024-12-17,A,SO,35,35,25
2024-12-17,B,,69,69,69
2024-12-17,B,SO,9,9,9
2024-12-18,A,PE,30,30,27
2024-12-18,A,PR,104,104,98
2024-12-18,A,SO,33,33,25
2024-12-18,B,,81,81,81
2024-12-18,B,SO,13,13,13
2024-12-19,A,PE,37,37,33
2024-12-19,A,PR,99,99,96
2024-12-19,A,SO,36,36,25
2024-12-19,B,,61,61,61
2024-12-19,B,SO,10,10,10
2024-12-20,A,PE,38,38,29
2024-12-20,A,PR,127,127,115
2024-12-20,A,SO,42,42,29
2024-12-20,B,,59,59,59
2024-12-20,B,SO,20,20,19
2024-12-21,A,PE,48,48,40
2024-12-21,A,PR,120,120,111
2024-12-21,A,SO,15,15,13
2024-12-21,B,,46,46,46
2024-12-21,B,SO,22,22,22
2024-12-22,A,PE,38,38,34
2024-12-22,A,PR,90,90,82
2024-12-22,A,SO,21,21,15
2024-12-22,B,,28,28,28
2024-12-22,B,SO,19,19,19
2024-12-23,A,PE,23,23,22
2024-12-23,A,PR,104,104,96
2024-12-23,A,SO,29,29,23
2024-12-23,B,,55,55,55
2024-12-23,B,SO,10,10,10
2024-12-24,A,PE,21,21,20
2024-12-24,A,PR,88,88,85
2024-12-24,A,SO,25,25,15
2024-12-24,B,,31,31,31
2024-12-24,B,SO,5,5,5
2024-12-25,A,PE,28,28,25
2024-12-25,A,PR,58,58,55
2024-12-25,A,SO,10,10,7
2024-12-25,B,,34,34,34
2024-12-25,B,SO,5,5,5
2024-12-26,A,PE,33,33,31
2024-12-26,A,PR,86,86,85
2024-12-26,A,SO,23,23,17
2024-12-26,B,,56,56,56
2024-12-26,B,SO,9,9,9
2024-12-27,A,PE,28,28,26
2024-12-27,A,PR,118,118,113
2024-12-27,A,SO,42,42,32
2024-12-27,B,,51,51,51
2024-12-27,B,SO,16,16,16
2024-12-28,A,PE,30,30,26
2024-12-28,A,PR,95,95,90
2024-12-28,A,SO,22,22,15
2024-12-28,B,,48,48,48
2024-12-28,B,SO,31,31,29
2024-12-29,A,PE,43,43,38
2024-12-29,A,PR,84,84,77
2024-12-29,A,SO,23,23,15
2024-12-29,B,,44,44,44
2024-12-29,B,SO,20,20,19
2024-12-30,A,PE,42,42,37
2024-12-30,A,PR,101,101,96
2024-12-30,A,SO,27,27,19
2024-12-30,B,,47,47,47
2024-12-30,B,SO,16,16,16
2024-12-31,A,PE,52,52,47
2024-12-31,A,PR,108,108,98
2024-12-31,A,SO,36,36,27
2024-12-31,B,,49,49,49
2024-12-31,B,SO,18,18,18
