month,agency,offense_code,source_rows,distinct_incidents,distinct_offense_ids
2026-02,LA MESA,13C,14,9,14
2026-02,LA MESA,220,6,6,6
2026-02,LA MESA,23C,29,29,29
2026-02,LA MESA,23D,4,4,4
2026-02,LA MESA,23F,23,23,23
2026-02,LA MESA,23G,2,2,2
2026-02,LA MESA,23H,8,8,8
2026-02,LA MESA,240,22,11,11
2026-02,LA MESA,250,2,2,2
2026-02,LA MESA,26A,3,3,3
2026-02,LA MESA,26C,3,3,3
2026-02,LA MESA,26F,9,9,9
2026-02,LA MESA,280,2,2,2
2026-02,LA MESA,290,15,15,15
2026-02,LA MESA,35A,26,26,26
2026-02,LA MESA,35B,25,25,25
2026-02,LA MESA,520,3,3,3
2026-02,NATIONAL CITY,100,1,1,1
2026-02,NATIONAL CITY,11A,3,3,3
2026-02,NATIONAL CITY,11D,1,1,1
2026-02,NATIONAL CITY,120,8,8,8
2026-02,NATIONAL CITY,13A,18,17,18
2026-02,NATIONAL CITY,13B,21,20,21
2026-02,NATIONAL CITY,13C,7,7,7
2026-02,NATIONAL CITY,220,5,5,5
2026-02,NATIONAL CITY,23C,25,25,25
2026-02,NATIONAL CITY,23D,1,1,1
2026-02,NATIONAL CITY,23F,18,18,18
2026-02,NATIONAL CITY,23H,11,11,11
2026-02,NATIONAL CITY,240,10,5,5
2026-02,NATIONAL CITY,250,2,2,2
2026-02,NATIONAL CITY,26F,3,3,3
2026-02,NATIONAL CITY,26G,1,1,1
2026-02,NATIONAL CITY,280,2,2,2
2026-02,NATIONAL CITY,290,12,12,12
2026-02,NATIONAL CITY,35A,27,27,27
2026-02,NATIONAL CITY,35B,13,13,13
2026-02,NATIONAL CITY,520,5,5,5
2026-02,OCEANSIDE,100,2,2,2
2026-02,OCEANSIDE,11A,1,1,1
2026-02,OCEANSIDE,11B,1,1,1
2026-02,OCEANSIDE,11D,4,4,4
2026-02,OCEANSIDE,120,7,7,7
2026-02,OCEANSIDE,13A,37,34,37
2026-02,OCEANSIDE,13B,73,69,73
2026-02,OCEANSIDE,13C,16,10,16
2026-02,OCEANSIDE,200,1,1,1
2026-02,OCEANSIDE,220,24,24,24
2026-02,OCEANSIDE,23C,39,39,39
2026-02,OCEANSIDE,23D,7,7,7
2026-02,OCEANSIDE,23F,32,32,32
2026-02,OCEANSIDE,23G,6,6,6
2026-02,OCEANSIDE,23H,53,53,53
2026-02,OCEANSIDE,240,22,11,11
2026-02,OCEANSIDE,250,4,4,4
2026-02,OCEANSIDE,26A,19,19,19
2026-02,OCEANSIDE,26B,10,10,10
2026-02,OCEANSIDE,26F,8,8,8
2026-02,OCEANSIDE,270,1,1,1
2026-02,OCEANSIDE,290,68,68,68
2026-02,OCEANSIDE,35A,58,58,58
2026-02,OCEANSIDE,35B,40,40,40
2026-02,OCEANSIDE,520,6,6,6
2026-02,SAN DIEGO,09A,1,1,1
2026-02,SAN DIEGO,100,14,11,14
2026-02,SAN DIEGO,11A,16,16,16
2026-02,SAN DIEGO,11B,3,3,3
2026-02,SAN DIEGO,11D,29,28,29
2026-02,SAN DIEGO,120,70,70,70
2026-02,SAN DIEGO,13A,284,268,284
2026-02,SAN DIEGO,13B,488,472,488
2026-02,SAN DIEGO,13C,65,60,65
2026-02,SAN DIEGO,200,8,8,8
2026-02,SAN DIEGO,210,1,1,1
2026-02,SAN DIEGO,220,138,138,138
2026-02,SAN DIEGO,23A,3,3,3
2026-02,SAN DIEGO,23B,5,5,5
2026-02,SAN DIEGO,23C,372,372,372
2026-02,SAN DIEGO,23D,21,21,21
2026-02,SAN DIEGO,23F,275,275,275
2026-02,SAN DIEGO,23G,87,87,87
2026-02,SAN DIEGO,23H,444,444,444
2026-02,SAN DIEGO,240,589,298,298
2026-02,SAN DIEGO,250,7,7,7
2026-02,SAN DIEGO,26A,17,17,17
2026-02,SAN DIEGO,26B,9,9,9
2026-02,SAN DIEGO,26C,179,179,179
2026-02,SAN DIEGO,26D,1,1,1
2026-02,SAN DIEGO,26F,14,14,14
2026-02,SAN DIEGO,26G,1,1,1
2026-02,SAN DIEGO,280,29,29,29
2026-02,SAN DIEGO,290,436,436,436
2026-02,SAN DIEGO,35A,342,342,342
2026-02,SAN DIEGO,35B,233,233,233
2026-02,SAN DIEGO,36B,2,2,2
2026-02,SAN DIEGO,370,2,2,2
2026-02,SAN DIEGO,40A,5,5,5
2026-02,SAN DIEGO,40B,1,1,1
2026-02,SAN DIEGO,520,58,58,58
2026-02,SHERIFF,09A,1,1,1
2026-02,SHERIFF,100,4,4,4
2026-02,SHERIFF,11A,6,6,6
2026-02,SHERIFF,11B,1,1,1
2026-02,SHERIFF,11D,15,12,15
2026-02,SHERIFF,120,25,25,25
2026-02,SHERIFF,13A,183,148,183
2026-02,SHERIFF,13B,424,397,424
2026-02,SHERIFF,13C,39,28,39
2026-02,SHERIFF,200,8,8,8
2026-02,SHERIFF,210,2,2,2
2026-02,SHERIFF,220,64,64,64
2026-02,SHERIFF,23A,1,1,1
2026-02,SHERIFF,23C,112,112,112
2026-02,SHERIFF,23D,30,30,30
2026-02,SHERIFF,23E,1,1,1
2026-02,SHERIFF,23F,85,85,85
2026-02,SHERIFF,23G,15,15,15
2026-02,SHERIFF,23H,61,61,61
2026-02,SHERIFF,240,121,61,61
2026-02,SHERIFF,250,7,7,7
2026-02,SHERIFF,26A,36,36,36
2026-02,SHERIFF,26B,1,1,1
2026-02,SHERIFF,26C,13,13,13
2026-02,SHERIFF,26F,44,44,44
2026-02,SHERIFF,270,2,2,2
2026-02,SHERIFF,280,12,12,12
2026-02,SHERIFF,290,117,117,117
2026-02,SHERIFF,35A,272,272,272
2026-02,SHERIFF,35B,241,241,241
2026-02,SHERIFF,36B,2,2,2
2026-02,SHERIFF,370,1,1,1
2026-02,SHERIFF,520,32,32,32
2026-03,CARLSBAD,100,1,1,1
2026-03,CARLSBAD,11D,1,1,1
2026-03,CARLSBAD,120,1,1,1
2026-03,CARLSBAD,13A,18,17,18
2026-03,CARLSBAD,13B,42,39,42
2026-03,CARLSBAD,13C,6,6,6
2026-03,CARLSBAD,220,4,4,4
2026-03,CARLSBAD,23C,11,11,11
2026-03,CARLSBAD,23D,2,2,2
2026-03,CARLSBAD,23F,9,9,9
2026-03,CARLSBAD,23G,1,1,1
2026-03,CARLSBAD,23H,18,18,18
2026-03,CARLSBAD,240,10,5,5
2026-03,CARLSBAD,250,2,2,2
2026-03,CARLSBAD,26A,15,15,15
2026-03,CARLSBAD,26B,3,3,3
2026-03,CARLSBAD,26C,8,8,8
2026-03,CARLSBAD,26F,6,6,6
2026-03,CARLSBAD,280,4,4,4
2026-03,CARLSBAD,290,29,29,29
2026-03,CARLSBAD,35A,23,23,23
2026-03,CARLSBAD,35B,19,19,19
2026-03,CARLSBAD,370,2,2,2
2026-03,CARLSBAD,520,4,4,4
2026-03,CHULA VISTA,100,8,8,8
2026-03,CHULA VISTA,11A,5,5,5
2026-03,CHULA VISTA,11D,3,3,3
2026-03,CHULA VISTA,120,15,15,15
2026-03,CHULA VISTA,13A,52,46,52
2026-03,CHULA VISTA,13B,87,81,87
2026-03,CHULA VISTA,13C,18,17,18
2026-03,CHULA VISTA,200,7,7,7
2026-03,CHULA VISTA,220,23,23,23
2026-03,CHULA VISTA,23A,1,1,1
2026-03,CHULA VISTA,23C,76,76,76
2026-03,CHULA VISTA,23D,25,25,25
2026-03,CHULA VISTA,23F,34,34,34
2026-03,CHULA VISTA,23G,15,15,15
2026-03,CHULA VISTA,23H,41,41,41
2026-03,CHULA VISTA,240,86,43,43
2026-03,CHULA VISTA,250,4,4,4
2026-03,CHULA VISTA,26A,16,16,16
2026-03,CHULA VISTA,26B,2,2,2
2026-03,CHULA VISTA,26F,33,33,33
2026-03,CHULA VISTA,26G,1,1,1
2026-03,CHULA VISTA,280,5,5,5
2026-03,CHULA VISTA,290,63,63,63
2026-03,CHULA VISTA,35A,42,42,42
2026-03,CHULA VISTA,35B,34,34,34
2026-03,CHULA VISTA,36B,1,1,1
2026-03,CHULA VISTA,520,13,13,13
2026-03,EL CAJON,100,5,5,5
2026-03,EL CAJON,11B,1,1,1
2026-03,EL CAJON,11D,5,4,5
2026-03,EL CAJON,120,10,10,10
2026-03,EL CAJON,13A,47,40,47
2026-03,EL CAJON,13B,49,46,49
2026-03,EL CAJON,13C,17,7,17
2026-03,EL CAJON,200,1,1,1
2026-03,EL CAJON,220,11,11,11
2026-03,EL CAJON,23B,1,1,1
2026-03,EL CAJON,23C,59,59,59
2026-03,EL CAJON,23F,27,27,27
2026-03,EL CAJON,23G,5,5,5
2026-03,EL CAJON,23H,30,30,30
2026-03,EL CAJON,240,62,31,31
2026-03,EL CAJON,250,5,5,5
2026-03,EL CAJON,26A,4,4,4
2026-03,EL CAJON,26B,1,1,1
2026-03,EL CAJON,26C,8,8,8
2026-03,EL CAJON,26F,15,15,15
2026-03,EL CAJON,270,1,1,1
2026-03,EL CAJON,280,6,6,6
2026-03,EL CAJON,290,51,51,51
2026-03,EL CAJON,35A,49,49,49
2026-03,EL CAJON,35B,46,46,46
2026-03,EL CAJON,520,4,4,4
2026-03,ESCONDIDO,100,2,2,2
2026-03,ESCONDIDO,11A,2,2,2
2026-03,ESCONDIDO,11C,1,1,1
2026-03,ESCONDIDO,11D,7,7,7
2026-03,ESCONDIDO,120,9,9,9
2026-03,ESCONDIDO,13A,17,17,17
2026-03,ESCONDIDO,13B,68,63,68
2026-03,ESCONDIDO,13C,14,13,14
2026-03,ESCONDIDO,200,1,1,1
2026-03,ESCONDIDO,210,1,1,1
2026-03,ESCONDIDO,220,11,11,11
2026-03,ESCONDIDO,23C,75,75,75
2026-03,ESCONDIDO,23D,1,1,1
2026-03,ESCONDIDO,23F,18,18,18
2026-03,ESCONDIDO,23G,12,12,12
2026-03,ESCONDIDO,23H,37,37,37
2026-03,ESCONDIDO,240,26,13,13
2026-03,ESCONDIDO,250,2,2,2
2026-03,ESCONDIDO,26A,9,9,9
2026-03,ESCONDIDO,26C,20,20,20
2026-03,ESCONDIDO,26F,7,7,7
2026-03,ESCONDIDO,280,2,2,2
2026-03,ESCONDIDO,290,25,25,25
2026-03,ESCONDIDO,35A,107,107,107
2026-03,ESCONDIDO,35B,61,61,61
2026-03,ESCONDIDO,36B,1,1,1
2026-03,ESCONDIDO,520,11,11,11
2026-03,HARBOR POLICE,11A,1,1,1
2026-03,HARBOR POLICE,11D,1,1,1
2026-03,HARBOR POLICE,120,3,3,3
2026-03,HARBOR POLICE,13A,18,14,18
2026-03,HARBOR POLICE,13B,21,19,21
2026-03,HARBOR POLICE,13C,3,3,3
2026-03,HARBOR POLICE,220,2,2,2
2026-03,HARBOR POLICE,23C,1,1,1
2026-03,HARBOR POLICE,23D,3,3,3
2026-03,HARBOR POLICE,23F,3,3,3
2026-03,HARBOR POLICE,23H,17,17,17
2026-03,HARBOR POLICE,240,2,1,1
2026-03,HARBOR POLICE,26F,2,2,2
2026-03,HARBOR POLICE,280,1,1,1
2026-03,HARBOR POLICE,290,14,14,14
2026-03,HARBOR POLICE,35A,15,15,15
2026-03,HARBOR POLICE,35B,10,10,10
2026-03,HARBOR POLICE,520,2,2,2
2026-03,LA MESA,100,4,4,4
2026-03,LA MESA,11C,1,1,1
2026-03,LA MESA,120,1,1,1
2026-03,LA MESA,13A,18,18,18
2026-03,LA MESA,13B,30,28,30
2026-03,LA MESA,13C,9,8,9
2026-03,LA MESA,200,1,1,1
2026-03,LA MESA,220,13,13,13
2026-03,LA MESA,23C,45,45,45
2026-03,LA MESA,23D,10,10,10
2026-03,LA MESA,23F,15,15,15
2026-03,LA MESA,23G,1,1,1
2026-03,LA MESA,23H,11,11,11
2026-03,LA MESA,240,18,9,9
2026-03,LA MESA,26A,6,6,6
2026-03,LA MESA,26C,3,3,3
2026-03,LA MESA,26F,11,11,11
2026-03,LA MESA,280,4,4,4
2026-03,LA MESA,290,6,6,6
2026-03,LA MESA,35A,19,19,19
2026-03,LA MESA,35B,18,18,18
2026-03,LA MESA,370,1,1,1
2026-03,LA MESA,520,2,2,2
2026-03,NATIONAL CITY,100,3,3,3
2026-03,NATIONAL CITY,11A,3,3,3
2026-03,NATIONAL CITY,11D,2,2,2
2026-03,NATIONAL CITY,120,8,8,8
2026-03,NATIONAL CITY,13A,20,17,20
2026-03,NATIONAL CITY,13B,37,36,37
2026-03,NATIONAL CITY,13C,5,5,5
2026-03,NATIONAL CITY,220,14,14,14
2026-03,NATIONAL CITY,23C,16,16,16
2026-03,NATIONAL CITY,23D,2,2,2
2026-03,NATIONAL CITY,23F,8,8,8
2026-03,NATIONAL CITY,23H,9,9,9
2026-03,NATIONAL CITY,240,16,8,8
2026-03,NATIONAL CITY,250,2,2,2
2026-03,NATIONAL CITY,26A,1,1,1
2026-03,NATIONAL CITY,26C,1,1,1
2026-03,NATIONAL CITY,26F,4,4,4
2026-03,NATIONAL CITY,270,1,1,1
2026-03,NATIONAL CITY,280,2,2,2
2026-03,NATIONAL CITY,290,29,29,29
2026-03,NATIONAL CITY,35A,17,17,17
2026-03,NATIONAL CITY,35B,12,12,12
2026-03,NATIONAL CITY,36B,1,1,1
2026-03,NATIONAL CITY,520,6,6,6
2026-03,NATIONAL CITY,720,1,1,1
2026-03,OCEANSIDE,100,1,1,1
2026-03,OCEANSIDE,11A,2,2,2
2026-03,OCEANSIDE,11C,1,1,1
2026-03,OCEANSIDE,11D,9,7,9
2026-03,OCEANSIDE,120,8,8,8
2026-03,OCEANSIDE,13A,44,40,44
2026-03,OCEANSIDE,13B,93,81,93
2026-03,OCEANSIDE,13C,22,18,22
2026-03,OCEANSIDE,200,3,3,3
2026-03,OCEANSIDE,210,1,1,1
2026-03,OCEANSIDE,220,25,25,25
2026-03,OCEANSIDE,23A,1,1,1
2026-03,OCEANSIDE,23C,35,35,35
2026-03,OCEANSIDE,23D,11,11,11
2026-03,OCEANSIDE,23E,1,1,1
2026-03,OCEANSIDE,23F,51,51,51
2026-03,OCEANSIDE,23G,10,10,10
2026-03,OCEANSIDE,23H,78,78,78
2026-03,OCEANSIDE,240,40,20,20
2026-03,OCEANSIDE,250,1,1,1
2026-03,OCEANSIDE,26A,21,21,21
2026-03,OCEANSIDE,26B,16,16,16
2026-03,OCEANSIDE,26C,1,1,1
2026-03,OCEANSIDE,26F,11,11,11
2026-03,OCEANSIDE,26G,1,1,1
2026-03,OCEANSIDE,280,5,5,5
2026-03,OCEANSIDE,290,97,97,97
2026-03,OCEANSIDE,35A,82,82,82
2026-03,OCEANSIDE,35B,45,45,45
2026-03,OCEANSIDE,370,1,1,1
2026-03,OCEANSIDE,520,11,11,11
2026-03,SAN DIEGO,09A,4,4,4
2026-03,SAN DIEGO,09B,2,2,2
2026-03,SAN DIEGO,100,18,17,18
2026-03,SAN DIEGO,11A,21,21,21
2026-03,SAN DIEGO,11B,4,4,4
2026-03,SAN DIEGO,11C,2,2,2
2026-03,SAN DIEGO,11D,38,34,38
2026-03,SAN DIEGO,120,83,83,83
2026-03,SAN DIEGO,13A,390,343,390
2026-03,SAN DIEGO,13B,603,583,603
2026-03,SAN DIEGO,13C,89,78,89
2026-03,SAN DIEGO,200,17,17,17
2026-03,SAN DIEGO,210,1,1,1
2026-03,SAN DIEGO,220,121,121,121
2026-03,SAN DIEGO,23A,2,2,2
2026-03,SAN DIEGO,23B,4,4,4
2026-03,SAN DIEGO,23C,525,525,525
2026-03,SAN DIEGO,23D,27,27,27
2026-03,SAN DIEGO,23F,303,303,303
2026-03,SAN DIEGO,23G,99,99,99
2026-03,SAN DIEGO,23H,520,520,520
2026-03,SAN DIEGO,240,585,295,295
2026-03,SAN DIEGO,250,10,10,10
2026-03,SAN DIEGO,26A,30,30,30
2026-03,SAN DIEGO,26B,13,13,13
2026-03,SAN DIEGO,26C,220,220,220
2026-03,SAN DIEGO,26F,24,24,24
2026-03,SAN DIEGO,26G,3,3,3
2026-03,SAN DIEGO,270,4,4,4
2026-03,SAN DIEGO,280,45,45,45
2026-03,SAN DIEGO,290,521,521,521
2026-03,SAN DIEGO,35A,398,398,398
2026-03,SAN DIEGO,35B,261,261,261
2026-03,SAN DIEGO,36B,2,2,2
2026-03,SAN DIEGO,39A,1,1,1
2026-03,SAN DIEGO,40A,2,2,2
2026-03,SAN DIEGO,520,80,80,80
2026-03,SHERIFF,09A,5,4,5
2026-03,SHERIFF,100,20,18,20
2026-03,SHERIFF,11A,5,5,5
2026-03,SHERIFF,11B,1,1,1
2026-03,SHERIFF,11C,2,2,2
2026-03,SHERIFF,11D,22,21,22
2026-03,SHERIFF,120,24,24,24
2026-03,SHERIFF,13A,187,176,187
2026-03,SHERIFF,13B,477,450,477
2026-03,SHERIFF,13C,37,33,37
2026-03,SHERIFF,200,4,4,4
2026-03,SHERIFF,210,1,1,1
2026-03,SHERIFF,220,59,59,59
2026-03,SHERIFF,23A,1,1,1
2026-03,SHERIFF,23B,2,2,2
2026-03,SHERIFF,23C,130,130,130
2026-03,SHERIFF,23D,21,21,21
2026-03,SHERIFF,23E,1,1,1
2026-03,SHERIFF,23F,67,67,67
2026-03,SHERIFF,23G,30,30,30
2026-03,SHERIFF,23H,65,65,65
2026-03,SHERIFF,240,127,65,65
2026-03,SHERIFF,250,7,7,7
2026-03,SHERIFF,26A,41,41,41
2026-03,SHERIFF,26B,7,7,7
2026-03,SHERIFF,26C,12,12,12
2026-03,SHERIFF,26F,44,44,44
2026-03,SHERIFF,270,1,1,1
2026-03,SHERIFF,280,19,19,19
2026-03,SHERIFF,290,146,146,146
2026-03,SHERIFF,35A,277,277,277
2026-03,SHERIFF,35B,238,238,238
2026-03,SHERIFF,36B,1,1,1
2026-03,SHERIFF,40B,1,1,1
2026-03,SHERIFF,520,59,59,59
2026-04,CARLSBAD,100,1,1,1
2026-04,CARLSBAD,120,1,1,1
2026-04,CARLSBAD,13A,17,14,17
2026-04,CARLSBAD,13B,27,26,27
2026-04,CARLSBAD,13C,4,3,4
2026-04,CARLSBAD,220,11,11,11
2026-04,CARLSBAD,23B,1,1,1
2026-04,CARLSBAD,23C,17,17,17
2026-04,CARLSBAD,23D,3,3,3
2026-04,CARLSBAD,23F,6,6,6
2026-04,CARLSBAD,23H,31,31,31
2026-04,CARLSBAD,240,8,4,4
2026-04,CARLSBAD,250,1,1,1
2026-04,CARLSBAD,26A,6,6,6
2026-04,CARLSBAD,26B,4,4,4
2026-04,CARLSBAD,26C,3,3,3
2026-04,CARLSBAD,26F,17,17,17
2026-04,CARLSBAD,270,2,2,2
2026-04,CARLSBAD,280,4,4,4
2026-04,CARLSBAD,290,27,27,27
2026-04,CARLSBAD,35A,24,24,24
2026-04,CARLSBAD,35B,20,20,20
2026-04,CARLSBAD,40A,1,1,1
2026-04,CARLSBAD,520,3,3,3
2026-04,CHULA VISTA,100,11,10,11
2026-04,CHULA VISTA,11A,4,4,4
2026-04,CHULA VISTA,11B,1,1,1
2026-04,CHULA VISTA,11C,1,1,1
2026-04,CHULA VISTA,11D,9,7,9
2026-04,CHULA VISTA,120,15,15,15
2026-04,CHULA VISTA,13A,45,42,45
2026-04,CHULA VISTA,13B,90,84,90
2026-04,CHULA VISTA,13C,18,15,18
2026-04,CHULA VISTA,200,2,2,2
2026-04,CHULA VISTA,220,32,32,32
2026-04,CHULA VISTA,23B,1,1,1
2026-04,CHULA VISTA,23C,62,62,62
2026-04,CHULA VISTA,23D,26,26,26
2026-04,CHULA VISTA,23F,36,36,36
2026-04,CHULA VISTA,23G,16,16,16
2026-04,CHULA VISTA,23H,39,39,39
2026-04,CHULA VISTA,240,94,47,47
2026-04,CHULA VISTA,250,5,5,5
2026-04,CHULA VISTA,26A,11,11,11
2026-04,CHULA VISTA,26B,4,4,4
2026-04,CHULA VISTA,26C,1,1,1
2026-04,CHULA VISTA,26F,27,27,27
2026-04,CHULA VISTA,270,1,1,1
2026-04,CHULA VISTA,280,3,3,3
2026-04,CHULA VISTA,290,68,68,68
2026-04,CHULA VISTA,35A,39,39,39
2026-04,CHULA VISTA,35B,30,30,30
2026-04,CHULA VISTA,370,2,2,2
2026-04,CHULA VISTA,520,8,8,8
2026-04,EL CAJON,100,2,2,2
2026-04,EL CAJON,11A,2,2,2
2026-04,EL CAJON,11C,2,2,2
2026-04,EL CAJON,11D,3,3,3
