date,group_type,crime_against,source_rows,distinct_nibrs_offense_ids,distinct_case_numbers
2025-11-13,B,,47,47,47
2025-11-13,B,SO,7,7,7
2025-11-14,A,PE,36,36,31
2025-11-14,A,PR,110,110,106
2025-11-14,A,SO,30,30,21
2025-11-14,B,,53,53,53
2025-11-14,B,SO,12,12,12
2025-11-15,A,PE,42,42,37
2025-11-15,A,PR,111,111,103
2025-11-15,A,SO,14,14,11
2025-11-15,B,,33,33,33
2025-11-15,B,SO,13,13,13
2025-11-16,A,PE,46,46,42
2025-11-16,A,PR,80,80,74
2025-11-16,A,SO,11,11,7
2025-11-16,B,,39,39,39
2025-11-16,B,SO,11,11,11
2025-11-17,A,PE,32,32,25
2025-11-17,A,PR,101,101,98
2025-11-17,A,SO,32,32,25
2025-11-17,B,,34,34,34
2025-11-17,B,SO,14,14,14
2025-11-18,A,PE,36,36,30
2025-11-18,A,PR,83,83,77
2025-11-18,A,SO,20,20,15
2025-11-18,B,,49,49,49
2025-11-18,B,SO,5,5,5
2025-11-19,A,PE,40,40,39
2025-11-19,A,PR,106,106,101
2025-11-19,A,SO,35,35,24
2025-11-19,B,,56,56,56
2025-11-19,B,SO,2,2,2
2025-11-20,A,PE,28,28,26
2025-11-20,A,PR,77,77,73
2025-11-20,A,SO,25,25,17
2025-11-20,B,,42,42,42
2025-11-20,B,SO,6,6,6
2025-11-21,A,PE,33,33,25
2025-11-21,A,PR,84,84,78
2025-11-21,A,SO,23,23,17
2025-11-21,B,,44,44,43
2025-11-21,B,SO,10,10,10
2025-11-22,A,PE,30,30,26
2025-11-22,A,PR,79,79,74
2025-11-22,A,SO,25,25,19
2025-11-22,B,,58,58,58
2025-11-22,B,SO,25,25,25
2025-11-23,A,PE,32,32,31
2025-11-23,A,PR,92,92,84
2025-11-23,A,SO,11,11,8
2025-11-23,B,,38,38,38
2025-11-23,B,SO,18,18,18
2025-11-24,A,PE,42,42,39
2025-11-24,A,PR,104,104,97
2025-11-24,A,SO,22,22,16
2025-11-24,B,,39,39,39
2025-11-24,B,SO,9,9,9
2025-11-25,A,PE,28,28,27
2025-11-25,A,PR,78,78,73
2025-11-25,A,SO,22,22,16
2025-11-25,B,,52,52,52
2025-11-25,B,SO,7,7,7
2025-11-26,A,PE,37,37,32
2025-11-26,A,PR,100,100,95
2025-11-26,A,SO,20,20,14
2025-11-26,B,,43,43,43
2025-11-26,B,SO,8,8,8
2025-11-27,A,PE,32,32,31
2025-11-27,A,PR,56,56,55
2025-11-27,A,SO,12,12,11
2025-11-27,B,,34,34,34
2025-11-27,B,SO,10,10,10
2025-11-28,A,PE,27,27,27
2025-11-28,A,PR,113,113,104
2025-11-28,A,SO,29,29,17
2025-11-28,B,,42,42,42
2025-11-28,B,SO,14,14,13
2025-11-29,A,PE,23,23,22
2025-11-29,A,PR,87,87,85
2025-11-29,A,SO,19,19,12
2025-11-29,B,,35,35,35
2025-11-29,B,SO,16,16,16
2025-11-30,A,PE,34,34,31
2025-11-30,A,PR,91,91,86
2025-11-30,A,SO,20,20,14
2025-11-30,B,,41,41,41
2025-11-30,B,SO,12,12,12
2025-12-01,A,PE,41,41,34
2025-12-01,A,PR,110,110,102
2025-12-01,A,SO,16,16,11
2025-12-01,B,,39,39,39
2025-12-01,B,SO,5,5,5
2025-12-02,A,PE,21,21,17
2025-12-02,A,PR,106,106,95
2025-12-02,A,SO,25,25,16
2025-12-02,B,,41,41,41
2025-12-02,B,SO,8,8,8
2025-12-03,A,PE,27,27,25
2025-12-03,A,PR,109,109,104
2025-12-03,A,SO,21,21,15
2025-12-03,B,,46,46,46
2025-12-03,B,SO,10,10,10
2025-12-04,A,PE,42,42,35
2025-12-04,A,PR,89,89,89
2025-12-04,A,SO,24,24,17
2025-12-04,B,,47,47,47
2025-12-04,B,SO,9,9,9
2025-12-05,A,PE,23,23,23
2025-12-05,A,PR,108,108,106
2025-12-05,A,SO,23,23,18
2025-12-05,B,,57,57,57
2025-12-05,B,SO,15,15,14
2025-12-06,A,PE,51,51,45
2025-12-06,A,PR,83,83,80
2025-12-06,A,SO,20,20,16
2025-12-06,B,,39,39,39
2025-12-06,B,SO,16,16,16
2025-12-07,A,PE,26,26,23
2025-12-07,A,PR,82,82,76
2025-12-07,A,SO,11,11,7
2025-12-07,B,,33,33,33
2025-12-07,B,SO,13,13,13
2025-12-08,A,PE,31,31,29
2025-12-08,A,PR,106,106,102
2025-12-08,A,SO,26,26,16
2025-12-08,B,,32,32,32
2025-12-08,B,SO,10,10,10
2025-12-09,A,PE,26,26,24
2025-12-09,A,PR,91,91,87
2025-12-09,A,SO,23,23,16
2025-12-09,B,,51,51,51
2025-12-09,B,SO,8,8,8
2025-12-10,A,PE,32,32,30
2025-12-10,A,PR,99,99,95
2025-12-10,A,SO,30,30,21
2025-12-10,B,,59,59,59
2025-12-10,B,SO,6,6,6
2025-12-11,A,PE,32,32,30
2025-12-11,A,PR,94,94,91
2025-12-11,A,SO,36,36,23
2025-12-11,B,,52,52,52
2025-12-11,B,SO,17,17,17
2025-12-12,A,PE,35,35,30
2025-12-12,A,PR,97,97,90
2025-12-12,A,SO,26,26,19
2025-12-12,B,,39,39,39
2025-12-12,B,SO,12,12,12
2025-12-13,A,PE,37,37,36
2025-12-13,A,PR,91,91,87
2025-12-13,A,SO,11,11,9
2025-12-13,B,,40,40,40
2025-12-13,B,SO,22,22,22
2025-12-14,A,PE,41,41,35
2025-12-14,A,PR,71,71,67
2025-12-14,A,SO,14,14,13
2025-12-14,B,,31,31,31
2025-12-14,B,SO,18,18,18
2025-12-15,A,PE,34,34,33
2025-12-15,A,PR,80,80,76
2025-12-15,A,SO,30,30,19
2025-12-15,B,,39,39,39
2025-12-15,B,SO,8,8,8
2025-12-16,A,PE,35,35,25
2025-12-16,A,PR,122,122,116
2025-12-16,A,SO,33,33,21
2025-12-16,B,,51,51,51
2025-12-16,B,SO,11,11,10
2025-12-17,A,PE,23,23,23
2025-12-17,A,PR,103,103,99
2025-12-17,A,SO,30,30,20
2025-12-17,B,,44,44,44
2025-12-17,B,SO,9,9,9
2025-12-18,A,PE,29,29,26
2025-12-18,A,PR,96,96,89
2025-12-18,A,SO,26,26,17
2025-12-18,B,,46,46,46
2025-12-18,B,SO,7,7,7
2025-12-19,A,PE,43,43,40
2025-12-19,A,PR,116,116,115
2025-12-19,A,SO,28,28,19
2025-12-19,B,,42,42,42
2025-12-19,B,SO,12,12,12
2025-12-20,A,PE,49,49,42
2025-12-20,A,PR,128,128,118
2025-12-20,A,SO,12,12,9
2025-12-20,B,,50,50,50
2025-12-20,B,SO,23,23,22
2025-12-21,A,PE,41,41,36
2025-12-21,A,PR,95,95,93
2025-12-21,A,SO,13,13,11
2025-12-21,B,,35,35,35
2025-12-21,B,SO,13,13,13
2025-12-22,A,PE,29,29,27
2025-12-22,A,PR,97,97,91
2025-12-22,A,SO,25,25,19
2025-12-22,B,,44,44,44
2025-12-22,B,SO,12,12,12
2025-12-23,A,PE,28,28,26
2025-12-23,A,PR,103,103,99
2025-12-23,A,SO,24,24,15
2025-12-23,B,,43,43,43
2025-12-23,B,SO,12,12,12
2025-12-24,A,PE,32,32,32
2025-12-24,A,PR,82,82,80
2025-12-24,A,SO,9,9,6
2025-12-24,B,,29,29,29
2025-12-24,B,SO,4,4,4
2025-12-25,A,PE,30,30,29
2025-12-25,A,PR,59,59,57
2025-12-25,A,SO,5,5,4
2025-12-25,B,,25,25,25
2025-12-25,B,SO,4,4,4
2025-12-26,A,PE,26,26,25
2025-12-26,A,PR,89,89,84
2025-12-26,A,SO,14,14,12
2025-12-26,B,,45,45,45
2025-12-26,B,SO,9,9,8
2025-12-27,A,PE,40,40,40
2025-12-27,A,PR,88,88,83
2025-12-27,A,SO,19,19,13
2025-12-27,B,,47,47,47
2025-12-27,B,SO,11,11,11
2025-12-28,A,PE,47,47,43
2025-12-28,A,PR,81,81,78
2025-12-28,A,SO,24,24,17
2025-12-28,B,,47,47,47
2025-12-28,B,SO,11,11,11
2025-12-29,A,PE,28,28,25
2025-12-29,A,PR,108,108,105
2025-12-29,A,SO,32,32,21
2025-12-29,B,,54,54,54
2025-12-29,B,SO,13,13,13
2025-12-30,A,PE,29,29,27
2025-12-30,A,PR,88,88,85
2025-12-30,A,SO,16,16,10
2025-12-30,B,,46,46,46
2025-12-30,B,SO,7,7,6
2025-12-31,A,PE,28,28,27
2025-12-31,A,PR,93,93,91
2025-12-31,A,SO,15,15,9
2025-12-31,B,,39,39,39
2025-12-31,B,SO,14,14,14
