date,group_type,crime_against,source_rows,distinct_nibrs_offense_ids,distinct_case_numbers
2022-11-13,B,,29,29,29
2022-11-13,B,SO,10,10,10
2022-11-14,A,PE,36,36,33
2022-11-14,A,PR,104,104,102
2022-11-14,A,SO,12,12,10
2022-11-14,B,,37,37,37
2022-11-14,B,SO,6,6,6
2022-11-15,A,PE,28,28,26
2022-11-15,A,PR,112,112,107
2022-11-15,A,SO,27,27,19
2022-11-15,B,,44,44,44
2022-11-15,B,SO,5,5,5
2022-11-16,A,PE,42,42,34
2022-11-16,A,PR,110,110,102
2022-11-16,A,SO,12,12,9
2022-11-16,B,,54,54,54
2022-11-16,B,SO,12,12,12
2022-11-17,A,PE,33,33,30
2022-11-17,A,PR,97,97,94
2022-11-17,A,SO,22,22,16
2022-11-17,B,,52,52,52
2022-11-17,B,SO,8,8,8
2022-11-18,A,PE,24,24,22
2022-11-18,A,PR,102,102,97
2022-11-18,A,SO,12,12,7
2022-11-18,B,,33,33,33
2022-11-18,B,SO,8,8,8
2022-11-19,A,PE,38,38,35
2022-11-19,A,PR,108,108,104
2022-11-19,A,SO,10,10,9
2022-11-19,B,,33,33,33
2022-11-19,B,SO,26,26,26
2022-11-20,A,PE,45,45,40
2022-11-20,A,PR,122,122,119
2022-11-20,A,SO,15,15,10
2022-11-20,B,,37,37,37
2022-11-20,B,SO,22,22,22
2022-11-21,A,PE,32,32,27
2022-11-21,A,PR,98,98,90
2022-11-21,A,SO,24,24,19
2022-11-21,B,,45,45,45
2022-11-21,B,SO,7,7,7
2022-11-22,A,PE,33,33,27
2022-11-22,A,PR,96,96,94
2022-11-22,A,SO,30,30,22
2022-11-22,B,,47,47,47
2022-11-22,B,SO,12,12,11
2022-11-23,A,PE,28,28,24
2022-11-23,A,PR,103,103,99
2022-11-23,A,SO,22,22,18
2022-11-23,B,,44,44,44
2022-11-23,B,SO,9,9,9
2022-11-24,A,PE,35,35,30
2022-11-24,A,PR,82,82,75
2022-11-24,A,SO,12,12,7
2022-11-24,B,,28,28,28
2022-11-24,B,SO,8,8,8
2022-11-25,A,PE,34,34,31
2022-11-25,A,PR,102,102,96
2022-11-25,A,SO,16,16,10
2022-11-25,B,,37,37,37
2022-11-25,B,SO,8,8,8
2022-11-26,A,PE,39,39,38
2022-11-26,A,PR,95,95,91
2022-11-26,A,SO,7,7,7
2022-11-26,B,,30,30,30
2022-11-26,B,SO,20,20,20
2022-11-27,A,PE,37,37,32
2022-11-27,A,PR,100,100,95
2022-11-27,A,SO,9,9,7
2022-11-27,B,,32,32,32
2022-11-27,B,SO,15,15,15
2022-11-28,A,PE,34,34,32
2022-11-28,A,PR,98,98,94
2022-11-28,A,SO,15,15,11
2022-11-28,B,,49,49,49
2022-11-28,B,SO,6,6,6
2022-11-29,A,PE,29,29,28
2022-11-29,A,PR,100,100,97
2022-11-29,A,SO,14,14,12
2022-11-29,B,,40,40,40
2022-11-29,B,SO,8,8,8
2022-11-30,A,PE,24,24,23
2022-11-30,A,PR,118,118,116
2022-11-30,A,SO,8,8,8
2022-11-30,B,,45,45,45
2022-11-30,B,SO,6,6,6
2022-12-01,A,PE,39,39,37
2022-12-01,A,PR,162,162,156
2022-12-01,A,SO,24,24,18
2022-12-01,B,,47,47,47
2022-12-01,B,SO,13,13,13
2022-12-02,A,PE,27,27,24
2022-12-02,A,PR,157,157,150
2022-12-02,A,SO,23,23,17
2022-12-02,B,,47,47,47
2022-12-02,B,SO,16,16,16
2022-12-03,A,PE,28,28,26
2022-12-03,A,PR,152,152,146
2022-12-03,A,SO,16,16,14
2022-12-03,B,,39,39,39
2022-12-03,B,SO,16,16,16
2022-12-04,A,PE,46,46,39
2022-12-04,A,PR,96,96,93
2022-12-04,A,SO,10,10,8
2022-12-04,B,,30,30,30
2022-12-04,B,SO,19,19,19
2022-12-05,A,PE,21,21,19
2022-12-05,A,PR,104,104,99
2022-12-05,A,SO,20,20,15
2022-12-05,B,,40,40,40
2022-12-05,B,SO,11,11,11
2022-12-06,A,PE,25,25,24
2022-12-06,A,PR,95,95,95
2022-12-06,A,SO,26,26,20
2022-12-06,B,,53,53,53
2022-12-06,B,SO,6,6,6
2022-12-07,A,PE,35,35,31
2022-12-07,A,PR,105,105,98
2022-12-07,A,SO,28,28,23
2022-12-07,B,,45,45,45
2022-12-07,B,SO,8,8,8
2022-12-08,A,PE,37,37,26
2022-12-08,A,PR,99,99,94
2022-12-08,A,SO,19,19,14
2022-12-08,B,,55,55,55
2022-12-08,B,SO,14,14,14
2022-12-09,A,PE,47,47,35
2022-12-09,A,PR,150,150,141
2022-12-09,A,SO,13,13,11
2022-12-09,B,,48,48,48
2022-12-09,B,SO,19,19,19
2022-12-10,A,PE,40,40,32
2022-12-10,A,PR,115,115,109
2022-12-10,A,SO,15,15,12
2022-12-10,B,,32,32,32
2022-12-10,B,SO,24,24,24
2022-12-11,A,PE,42,42,38
2022-12-11,A,PR,95,95,91
2022-12-11,A,SO,13,13,9
2022-12-11,B,,29,29,29
2022-12-11,B,SO,9,9,9
2022-12-12,A,PE,26,26,22
2022-12-12,A,PR,92,92,90
2022-12-12,A,SO,6,6,6
2022-12-12,B,,32,32,32
2022-12-12,B,SO,8,8,8
2022-12-13,A,PE,28,28,25
2022-12-13,A,PR,99,99,90
2022-12-13,A,SO,18,18,15
2022-12-13,B,,37,37,37
2022-12-13,B,SO,4,4,4
2022-12-14,A,PE,29,29,25
2022-12-14,A,PR,97,97,91
2022-12-14,A,SO,22,22,15
2022-12-14,B,,44,44,44
2022-12-14,B,SO,14,14,14
2022-12-15,A,PE,31,31,30
2022-12-15,A,PR,120,120,114
2022-12-15,A,SO,22,22,16
2022-12-15,B,,49,49,49
2022-12-15,B,SO,17,17,17
2022-12-16,A,PE,36,36,32
2022-12-16,A,PR,119,119,113
2022-12-16,A,SO,15,15,13
2022-12-16,B,,33,33,33
2022-12-16,B,SO,19,19,17
2022-12-17,A,PE,50,50,47
2022-12-17,A,PR,116,116,112
2022-12-17,A,SO,16,16,13
2022-12-17,B,,29,29,29
2022-12-17,B,SO,19,19,19
2022-12-18,A,PE,31,31,27
2022-12-18,A,PR,94,94,88
2022-12-18,A,SO,22,22,17
2022-12-18,B,,28,28,28
2022-12-18,B,SO,13,13,13
2022-12-19,A,PE,23,23,21
2022-12-19,A,PR,94,94,91
2022-12-19,A,SO,14,14,11
2022-12-19,B,,44,44,44
2022-12-19,B,SO,9,9,8
2022-12-20,A,PE,38,38,32
2022-12-20,A,PR,113,113,109
2022-12-20,A,SO,22,22,16
2022-12-20,B,,40,40,40
2022-12-20,B,SO,7,7,7
2022-12-21,A,PE,27,27,27
2022-12-21,A,PR,107,107,101
2022-12-21,A,SO,15,15,15
2022-12-21,B,,47,47,47
2022-12-21,B,SO,7,7,7
2022-12-22,A,PE,25,25,24
2022-12-22,A,PR,108,108,104
2022-12-22,A,SO,24,24,20
2022-12-22,B,,45,45,45
2022-12-22,B,SO,2,2,2
2022-12-23,A,PE,20,20,19
2022-12-23,A,PR,120,120,117
2022-12-23,A,SO,11,11,10
2022-12-23,B,,37,37,37
2022-12-23,B,SO,14,14,14
2022-12-24,A,PE,29,29,25
2022-12-24,A,PR,104,104,98
2022-12-24,A,SO,9,9,8
2022-12-24,B,,28,28,28
2022-12-24,B,SO,9,9,9
2022-12-25,A,PE,30,30,27
2022-12-25,A,PR,71,71,66
2022-12-25,A,SO,16,16,14
2022-12-25,B,,30,30,30
2022-12-25,B,SO,7,7,7
2022-12-26,A,PE,41,41,38
2022-12-26,A,PR,108,108,99
2022-12-26,A,SO,21,21,16
2022-12-26,B,,42,42,42
2022-12-26,B,SO,9,9,9
2022-12-27,A,PE,35,35,31
2022-12-27,A,PR,117,117,112
2022-12-27,A,SO,20,20,17
2022-12-27,B,,41,41,41
2022-12-27,B,SO,3,3,3
2022-12-28,A,PE,20,20,20
2022-12-28,A,PR,118,118,107
2022-12-28,A,SO,15,15,13
2022-12-28,B,,41,41,41
2022-12-28,B,SO,9,9,9
2022-12-29,A,PE,34,34,30
2022-12-29,A,PR,117,117,112
2022-12-29,A,SO,20,20,14
2022-12-29,B,,47,47,47
2022-12-29,B,SO,6,6,5
2022-12-30,A,PE,49,49,44
2022-12-30,A,PR,134,134,127
2022-12-30,A,SO,27,27,21
2022-12-30,B,,49,49,49
2022-12-30,B,SO,17,17,17
2022-12-31,A,PE,48,48,41
2022-12-31,A,PR,125,125,113
2022-12-31,A,SO,7,7,5
2022-12-31,B,,29,29,29
2022-12-31,B,SO,17,17,17
